annual_carbon_offset,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h
-404654.5820010419,-2.9751704212236505,32.59109411334117,247.29216724122952,8.44925487357124,42.903684458307495,3.057466931738593,162.6284283090163,45.28957468204942,176.08717937602168,156.6456053560355,14.918733583064991
-428965.6435694444,-2.592613555585755,16.46832722596929,239.68436228279626,11.44925487357124,38.11268097667368,4.8574669317385935,180.60680572116667,31.44772902519751,169.2113919748306,130.20765831961316,22.11873358306499
-473829.21180963574,-1.7399347251781387,32.317183286304854,253.74099742885147,13.520176753855006,49.07420312141089,6.5295654816527575,174.96767173790641,29.116957312509705,186.17876396681558,182.45556391703042,26.65552531281366
-388553.0520309013,-3.36717940349489,44.98701666541946,271.4664479836885,8.781095116646668,50.0,4.066462421006031,145.80583710374464,45.551674569106744,189.02166817017257,80.02626113495208,4.0
-460680.99808021076,-1.9920886415826136,37.60321836907579,227.14463922856385,14.21007971900405,38.07210785636201,3.1037321609115294,158.13331001960378,44.560190527967535,177.3140003081056,171.6772895986685,19.1912906076166
-480836.07243086415,-1.6676077790436075,29.855974020936223,241.62842029304178,13.63360073091727,45.72833024190674,5.154850274461478,175.30391405259317,42.28327937235588,183.39250831673758,194.1721263895819,31.351968850003846
-390132.0032282405,-3.315532032017061,56.50256513140708,276.16464131877586,9.020255156399081,48.121636678913035,4.995690003623249,152.03432971692084,34.11143623421754,190.31357159171523,64.09156609192341,8.128936674027408
-357052.72644551634,-3.973142420077056,43.19634846987604,298.23587226248674,7.359824350917059,50.0,4.529100272415027,147.69169349512634,43.53233893402316,188.16524831684706,52.279582315776835,4.0
-367772.6226242972,-3.7319085495745656,47.31417155932084,296.3965768550945,8.208454366824984,49.780899801237126,5.50427738715822,158.5010174017672,42.68642323180842,183.5308847560875,32.69746920608859,4.1317941415411505
-458837.8359260128,-2.056281154543601,39.11920433365694,241.31962456807744,12.501324548217367,44.576376053867534,5.052194846713912,148.61068864496067,40.69054740504719,187.5190673976435,174.86998860506714,22.384453593456147
-457066.27889629256,-2.1621469511844933,27.143051455725846,247.26240457559967,11.113217417958234,48.821619962653706,4.375369154588411,168.16938643806486,26.77623593589619,178.84517372500693,167.347473894323,24.894619815523757
-366835.24842070445,-3.8157336534051773,51.095615670864696,285.84043786906125,7.641824870776366,50.0,4.711050426542584,141.12087738783262,44.67019086342357,192.71556460216996,59.01518611653574,4.0
-342521.0703198632,-4.218492168927178,38.90153631907894,317.84043786906125,6.7258906574363095,50.0,4.6902359138554015,175.12087738783262,44.27325692057129,189.21807364810005,42.34764967455867,4.0
-381756.1841565677,-3.5766271219054686,55.17200174943471,259.2668668729797,7.951015932290964,48.090280282638425,5.059232077323862,155.52307304640146,35.52378349310409,187.64685648505235,65.26814474399333,6.298563454017163
-335750.48683817923,-4.275752140587703,40.458342943487516,318.1518487416999,6.572853903524385,50.0,4.247764978064135,162.3572016471099,40.75250661647186,180.74566493302765,20.0,4.378633945596405
-321987.0919191958,-4.369735671727996,46.22884535394911,341.2312946124578,6.1341100956622245,50.0,4.855796237164744,167.61733388449744,43.078991963762924,192.8569396102319,24.18526886298828,4.0
-495053.50951576506,-1.2268540012934528,38.26985568065695,241.5219827993414,15.867497907449675,49.149204182413676,5.206551318520732,178.29121691240192,28.150657883816237,187.64552959195896,188.43829334379038,36.387301637028784
-382065.63423670334,-3.523921000030098,42.68066460527546,291.2668668729797,8.754485429117384,48.23571340803321,4.967446421201012,164.9295982498607,34.27306871384728,189.03243606675218,60.46858460013556,7.927965156591087
