annual_carbon_offset,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h
-395416.81167306635,-3.018843608197714,32.59109411334117,247.29216724122952,8.44925487357124,42.903684458307495,3.057466931738593,162.6284283090163,45.28957468204942,176.08717937602168,156.6456053560355,14.918733583064991
-420025.7562710413,-2.548724908623447,15.212638964308038,247.9806553713827,11.44925487357124,41.05955719064398,4.8574669317385935,170.18545022526638,30.67970364417173,164.2010932044344,120.6456053560355,22.11873358306499
-398940.8376530721,-2.834049841774722,44.29394630462811,236.9284364657346,10.616338372584233,36.53340104767578,4.666048144046211,137.00282660377147,15.483038380235113,172.8696634843808,86.46026282692654,25.252481849898864
-383735.75660192355,-3.360723201112808,44.98701666541946,271.4664479836885,8.781095116646668,50.0,4.066462421006031,145.80583710374464,45.551674569106744,189.02166817017257,80.02626113495208,4.0
-347591.8959496989,-4.051432076251494,52.590459890031575,310.34717961012655,7.167774709939074,50.0,4.346788111056785,142.42953809791763,42.25128779618252,188.56756183177382,46.069693747643356,4.0
-359843.019222362,-3.862203375805271,45.389917880214945,303.4664479836885,7.852280761346386,50.0,4.515068925462285,152.71824087354318,42.60772186517913,193.80727513491937,44.02626113495208,4.0
-383958.78226948844,-3.110514825627124,49.80876348798374,298.72158714236144,10.079096923508187,43.964296844978115,5.428697722352985,112.86356942710307,44.7883585376362,190.0785308595641,119.75826434466393,11.656327657320507
-472017.8728334811,-1.4924437339621703,39.0898057612598,244.28647012417403,15.334825953507025,42.397797755226684,5.442495782196044,152.72405885152605,41.555913768115715,174.99004301776273,189.6925461343673,34.79039629189147
-329738.309285059,-4.265349286993138,57.61743793133242,319.1796516785653,6.369860774675781,50.0,4.465257203601756,143.5162593704394,37.00620395482993,184.6448814606536,22.27828328635004,4.22771552415993
-441737.93519425066,-2.1402495611164527,41.944517709062,228.3022319284972,11.21157906307153,41.43634116547031,4.454183990377807,155.38563004745026,22.335919809624457,174.141760305633,162.57974706314403,28.84081958726107
-340819.5011372114,-4.1119889003151755,47.70312251686869,304.4675859826831,7.092830493531609,50.0,5.72077682205055,139.24266255611437,34.89216579130158,175.93747983191375,20.0,4.0
-338729.64210417453,-4.167848029841881,52.130327839381934,303.12655316130883,6.756596959262299,50.0,6.099013027443437,142.22682489136145,40.775920003902215,191.088113922783,35.70087974302752,4.0
-350590.5084802562,-3.9576024492069464,50.188696342523244,289.1274175012462,7.001770031857596,50.0,6.047225672026036,151.00384860488077,42.04295845433779,181.6574535472799,70.39584729265502,4.233897026281983
-342633.68532968254,-4.1016513167670405,49.33033495226178,314.6703326685582,7.148969519081453,50.0,4.299013027443437,138.86086657188082,33.135677683588305,179.96036836964817,28.76407430510814,4.0
-476614.18510711804,-1.3162358311380178,25.32756649187253,247.7645886706958,17.14910387311468,41.22216853833865,4.714243130079234,135.54528935058735,6.335327922212128,169.3662825401305,196.9501879939748,36.31756341905885
-474695.12231567054,-1.3749732241317987,37.32208934956752,252.86999915350296,16.34756674522295,44.47479402937607,5.621403028288207,140.4340287549588,40.30675626940585,170.58214945026012,194.33193885630888,32.41013423140174
-375917.8658938787,-3.4401104355972993,41.56842489849518,287.21134413912665,8.886290666776398,48.12233468039161,3.7192738754054324,127.951765216275,35.907292493657835,183.77505617165014,62.24956400177868,8.12280783914663
-295999.3491613949,-4.389858246710379,40.34003941308976,360.0,5.985203645312761,50.0,5.092413976873648,126.15527728929045,32.02931919865651,179.35010486857564,20.0,4.119341581115072
-330693.5726382927,-4.240578186534703,46.74147425857105,346.81325257908344,7.087279347720558,50.0,4.274791581429961,137.48133631894171,35.32224506196818,189.3128892393366,21.389908055142964,4.0
-327837.6525915035,-4.2808356233666,33.650407894054375,328.8258268950452,6.9177238944957145,50.0,4.646397930763653,134.76060098165732,33.497077510140294,183.99208810681503,20.978922328773187,4.0
-368148.24704488635,-3.653814085354368,49.9222501517615,310.93615331068133,8.37477885939507,50.0,3.5598346164608667,155.12697172342425,29.77795331573308,192.08366657116662,57.6478114203755,4.0
-316492.43075304735,-4.369330139833716,39.61257682257205,328.0,6.32941513324511,50.0,4.184766469691551,118.6834034489275,32.987472844802596,186.73500677109493,20.946236812917004,4.268837059576167
-477613.4146585135,-1.3122591657597937,13.20684811804486,247.56462029176956,17.100050588663237,44.55596454686111,3.973412207717948,144.4593967062188,36.06130247937318,177.72432752552157,169.851270219009,34.27353914549249
-444429.58526122663,-2.080958786495344,22.618471209472602,244.59963010154857,13.15239710915597,42.26892448130144,4.289662765402457,132.5970844903732,32.98599741193463,175.6008179905589,166.0224228108703,22.051441732242886
-325874.4889261639,-4.304369321937827,44.36809673895253,337.2530619848388,6.753097369172347,50.0,4.781461436060081,137.80667525755138,34.341892681226184,184.59425266865614,22.686803606636627,4.003302659006964
-364343.0892190824,-3.8436854718097737,50.688294552025305,278.93615331068133,7.4115389987861695,50.0,5.359834616460867,162.3090066519943,42.35542739889755,196.3462091030075,62.92625550004993,4.091326484691534
-427890.8354663948,-2.359582672351481,44.859865908180815,276.99680440104595,10.63175916940599,47.33067429224828,4.9155655160904015,148.2240747358632,38.256802289850356,162.47038321149694,200.0,19.346047927305197
-356195.2129893518,-3.888681403855485,49.10212397479974,305.3942657251819,7.914504914532202,50.0,5.175414225434722,143.79841377584776,49.869348413366566,192.70040815992468,20.0,4.164206297284688
-319740.8346499559,-4.352085354782971,39.49024055037715,311.5064436649358,6.302126988414772,50.0,5.062486781226172,114.68160977079434,32.82559583646613,194.9779602914829,25.285013340007158,4.415969498684605
-340084.9748249676,-4.153389803049695,47.80179532591252,309.5106598028531,6.718878915986475,50.0,4.025317657895005,149.9697862120641,32.963605296478434,181.9343311973336,38.61867362013838,4.5967445405729705
-476377.87183884624,-1.3482740978612906,41.43507828172568,256.72484824236994,16.221156356464626,47.647018378106736,4.683679915708574,131.68768592364816,34.14485331805605,175.6008798710198,200.0,28.183971212825202
-369933.6677655971,-3.586832327067468,57.12922151377208,264.04418727115836,7.8862704075408185,47.78289606902985,4.676579843991097,122.50008959258474,35.2099391438504,180.5562162576346,76.82152831781241,6.43910024959137
-438653.1567669898,-2.209632933028851,57.33132444472932,272.1144052242027,11.176120732687597,44.466326794147655,5.4511117363834,185.48155325331876,30.22812195849258,202.9642386708426,164.4030958456131,28.918483943802844
-319023.98948403174,-4.367122686789331,53.6407487598628,339.8233736307155,6.346138646355723,50.0,5.008631836988276,133.41912339775826,34.863767849680315,194.74811170007627,20.199304874541276,4.0
-352746.60217863007,-3.933130241370194,46.06287698342946,286.5007877269651,7.172981297721408,50.0,4.875334397259408,130.15482201975925,31.587378211805408,187.57659004044027,74.99221761239392,4.14050620450271
-455382.0187337041,-1.9102221930775656,45.23979662704146,246.04554049843355,13.598818192966693,43.303109932488184,3.9459311430148984,178.9943336179773,23.863513983513204,172.0739496547432,168.07237468158306,22.699776104243792
-310232.5574555869,-4.380680177422603,44.06936377588036,353.17720846196295,6.324458008524033,50.0,5.0008510594217315,134.24245383018405,29.72968387961665,182.02130834588002,20.0,4.0
-436179.99594890367,-2.3563622837398968,35.83966316376983,247.17781467218197,10.598818192966693,43.22014895473313,3.626461497093162,181.7571464284644,27.94423157945803,175.50025882686353,174.07217324038325,23.445854986995673
-310332.22400514537,-4.3802605058001,44.02577102243693,359.50891801844085,6.422074442174094,50.0,4.571233708240401,125.60012786299367,40.52316695983626,186.89567882715724,25.041356713633256,4.044652550794367
-326096.9772541495,-4.298024535725588,38.724167726962655,321.17720846196295,6.728205929583358,50.0,5.007744631648845,128.07877205413564,31.038748384082584,180.42640289849086,20.0,4.0
-449807.41842129576,-2.0011593947269644,46.59043612459797,264.38790232551526,13.774697931844258,44.52908363822916,4.506191277354627,187.27302344062068,21.977590792844637,186.72493049542553,167.62316860728464,18.65465726898098
-320478.7726929897,-4.333190035135711,33.3652720597222,321.1413803669121,6.430868170563589,50.0,5.8491748924150375,144.873991441296,31.6075192163457,182.3986812274827,24.08796753532797,4.205311287761123
-426945.6914906974,-2.446373778118399,62.674374704022696,286.42848796742015,10.774697931844258,44.88101541388525,4.649769088861802,177.96907626230666,39.97759079284464,196.53954107447055,158.74395019118393,23.186364432628288
-323671.388255466,-4.317453120841458,50.940334945770594,345.74619808345625,6.677535273875462,50.0,4.221991085120247,129.39605732500218,36.43363912588093,190.45732470931688,22.896277695727527,4.001782509565687
-334897.9588295932,-4.224636202555928,42.30447551129371,302.79259026568695,6.672456005862665,50.0,4.360981484042105,137.51035847322132,46.78394474138269,178.32066017395587,20.0,4.1563468424076335
-447890.2561762641,-2.029017719355246,42.14645161862797,256.090322244845,13.58793669898937,41.17430111249403,5.398725525413601,168.13512041064243,38.004310182696834,184.5979262847525,170.18109340940143,24.05287748684863
-326331.92970110424,-4.291565763186763,41.663117819694314,332.50947411390604,6.558388048187109,50.0,5.160460337860703,158.72870017959815,31.22945501761359,182.62011878661275,30.362880687789854,4.144986556999113
-480932.08033879276,-1.247087006370374,17.96485881539774,246.665804799175,17.31913687452319,46.824678214002084,5.103235236943502,176.20402654824753,26.26882023156523,173.40821121909423,172.83349607694586,30.62166096534114
-414122.93587573763,-2.630114900719671,60.61218079829666,324.0722050824527,10.774697931844258,45.14808731022872,4.982071878443531,178.18667617848592,43.46011366370618,196.53954107447055,162.67365037610847,19.89674504068109
-464252.4041273681,-1.8035883372580814,20.97473655498741,240.0014623467441,12.565784062816084,47.3902882975661,5.361004774198549,194.91868121435712,17.365704389810112,169.64001959558846,177.2513868193579,30.470065629735267
-444187.3376917961,-2.1253391525683543,19.8619276292806,248.68694244523556,10.754493153467774,48.71665340135344,5.203996856046522,174.64119655878633,28.400243812803925,172.878014547485,162.46054439230227,29.535761672492356
-479333.3962748543,-1.3105574311182107,18.38463517054499,250.50637893332652,16.473197882893395,48.251426923201514,5.122673130102665,172.69160890762868,28.75916862507854,173.9488636178089,172.17031234789567,31.826020360849263
-474118.11110283737,-1.4746471599418252,25.089066701063622,251.1769094915932,15.80736066053789,45.88207757815424,5.106780747649308,180.58022536236223,40.18456283786297,172.98786337314957,174.9111714145735,30.01352299548571
-470229.18746779574,-1.5262131354860016,48.82916851479723,268.2227885557958,15.449415054203127,47.92060860481743,5.315014694265697,176.64904516018322,66.9029734957661,191.24993068631179,196.91189934207597,24.32270291599039
-466906.84622423694,-1.6503131822850425,10.0,243.65497318504063,14.63682479340441,45.37365709039975,5.1272143068465175,175.24561202991825,28.304551816334953,176.94244079653615,160.31919987806737,30.935403791521107
-455956.93977090216,-1.906893540390854,25.448652791352075,245.3103385243068,14.0,43.386675355146195,3.5887111877450435,168.2569164698115,29.063082122379328,174.41475532904016,171.54525369695128,20.642728956635263
-459532.02183698764,-1.8081831642124941,11.850126935149273,246.19859580359105,13.473197882893395,43.815171058107865,5.55647432499236,175.13217754146552,29.385035377445995,173.79506316445097,172.04138628821724,32.14341647713197
-474923.0117632542,-1.3594764899082739,40.51744357708982,258.235890464226,16.65588942755874,46.634934308263645,5.123062024936815,173.14926539767936,37.1574189531181,173.46878756013786,169.40125714825606,30.199027176010638
-476123.1976590886,-1.3527084501387139,10.0,244.98766616048937,17.636824793404408,42.42139062144633,4.686263384986743,178.30774538421727,36.17345120953168,167.6260169607454,163.88242233942603,31.905302423722674
-474234.3938986543,-1.4396443815182798,26.66535221056076,245.11184460544266,17.437558292899865,39.18103599481607,5.036295003929412,177.08903085796587,25.566004375230957,176.05141302669935,180.98440996507662,31.909820759452206
-452086.50548537145,-1.9650165793525738,30.408594840992187,251.31091476588244,12.0891267720001,45.9860407123733,5.489764745909704,177.24325470292223,32.880787773022654,162.45778714038258,168.41067246110472,30.42748519090423
