annual_carbon_offset,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h
-408584.156254362,-2.978298879357552,32.59109411334117,247.29216724122952,8.44925487357124,42.903684458307495,3.057466931738593,162.6284283090163,45.28957468204942,176.08717937602168,156.6456053560355,14.918733583064991
-432886.27518648346,-2.600545251716817,16.46832722596929,239.68436228279626,11.44925487357124,38.11268097667368,4.8574669317385935,180.60680572116667,31.44772902519751,169.2113919748306,130.20765831961316,22.11873358306499
-344355.0865427971,-4.122084926707975,54.37474095892966,322.14002912419187,7.100395640740887,50.0,4.7188298286101995,125.36734648126634,39.16268347277704,189.79486102631768,43.06041310177661,4.0
-389873.84368552535,-3.2659521426098315,45.34230049196602,293.3626921233322,9.492931619158167,50.0,4.751276845136876,139.52745162379284,47.35379259195972,184.29038594406833,89.46165621974474,4.0
-391342.9017376839,-3.2452613932277155,62.9848223318117,315.48572938798293,9.4063763664878,50.0,5.499086609026774,154.99759715032016,25.39150273332413,189.97090327883885,100.5579968005949,6.131445295537634
-386022.3331947705,-3.3347315227148444,53.01196705667712,299.69310644631804,10.278117152491042,42.770772754330764,5.479660736743746,148.64321667517322,43.27723522107641,178.2324711419132,77.17778252600257,7.24189125088698
-480603.6755266563,-1.7393403271130463,24.048454314032682,242.8777137090152,12.869826835520065,50.0,5.670263847913456,156.88860659643447,40.08421853502999,187.13987186831062,190.00736947190893,28.566172144817042
-372540.4074479176,-3.6058241938041067,62.71261803567778,306.51099371774006,8.180307733554242,48.56872210191266,5.90755434883738,136.3272115710579,38.86069255919482,185.37021221549543,105.13795975621852,5.4654235773693385
-352844.12267368636,-4.052542893204533,52.590459890031575,310.34717961012655,7.167774709939074,50.0,4.346788111056785,142.42953809791763,42.25128779618252,188.56756183177382,46.069693747643356,4.0
-395317.83619514934,-3.136828096222347,51.80634143278853,307.46333390432784,9.46806517767283,50.0,5.112490839538731,133.62936446871134,50.01208241840245,193.80727513491937,64.48998128172786,17.414010617290728
-395450.37916758354,-3.1275106516143953,49.80876348798374,298.72158714236144,10.079096923508187,43.964296844978115,5.428697722352985,112.86356942710307,44.7883585376362,190.0785308595641,119.75826434466393,11.656327657320507
-464388.22838542686,-2.001470609300686,37.60321836907579,227.14463922856385,14.21007971900405,38.07210785636201,3.1037321609115294,158.13331001960378,44.560190527967535,177.3140003081056,171.6772895986685,19.1912906076166
-358903.19049864763,-3.9123872790568828,54.186037731973094,298.2820413719648,7.398350441148575,48.03843512735807,5.039444595268218,145.3918222056518,40.37846322256319,176.85473731726339,66.27730213955121,5.408440802747643
-343515.90484074614,-4.1670384269884355,52.130327839381934,303.12655316130883,6.756596959262299,50.0,6.099013027443437,142.22682489136145,40.775920003902215,191.088113922783,35.70087974302752,4.0
-484572.07043333247,-1.6765885628255157,29.855974020936223,241.62842029304178,13.63360073091727,45.72833024190674,5.154850274461478,175.30391405259317,42.28327937235588,183.39250831673758,194.1721263895819,31.351968850003846
