iteration,swarm,particle,feasible,violation,annual_carbon_offset,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h
1,0,0,1,0.0,-398668.37956337136,-2.604769122676993,70.36948543200572,314.4302986195871,14.041450641074658,29.51974323486036,4.812893194050142,139.80199922133153,39.38284901364233,203.5063800469248,193.45929689018527,17.803894677727996
1,0,1,1,0.0,-11597.80855309923,0.9054047834506695,97.0897541890931,284.6231871604647,13.520668416408984,46.65184872316975,1.6393245237809824,44.81198094926192,1.8196557696293147,199.95719073287628,160.06821517097308,35.32043733688549
1,0,2,1,0.0,-38634.69096149909,0.6700855536635478,117.64801764560404,327.8653702746758,11.922190433793977,40.123812932890495,2.064469832820399,138.78657362567907,12.901795866814176,206.68013502297504,113.9326979150129,18.92782983965885
1,0,3,1,0.0,-39659.52266156727,0.6213838707002224,39.101117331508966,323.87739030947466,11.842254983248228,30.579527699089184,1.1691082039271963,134.9980345028991,55.088615045017924,187.01603981248542,189.87465413263234,28.545530767725403
1,0,4,1,0.0,-161971.14387348067,-2.3071574442217955,49.54586906311646,269.9251126078946,15.464467938908973,7.7101462233171425,7.0009004390110094,144.00843783508708,18.934430496645682,157.7355778592912,76.7771031663531,17.093587753934415
1,0,5,1,0.0,-14977.49988012891,0.7010791005151213,72.72164474596676,270.17624215397126,19.825607570888394,9.592016483661263,2.8798908048535123,57.422618040449365,58.77974929188586,165.19749615238692,103.93593911413514,12.7993213120577
1,0,6,1,0.0,-20215.41445324035,0.6023948342268839,27.48665420100717,217.66002258628882,14.844943841979102,11.21823281068762,2.7692412551204812,92.6832790123639,73.88939068631416,155.82607654758368,170.8300833497847,7.45954268418267
1,0,7,1,0.0,-9827.72161151542,0.9456863405704148,117.41054115147354,274.9841922636323,19.651416322855056,32.218048388527066,7.653372214584715,36.66192468323452,25.45262663187686,157.21179367279012,73.30523555398608,8.274197882352786
1,0,8,1,0.0,-243821.61167067682,-2.034924351064741,44.97814973333736,266.2820791223472,5.962212445231765,36.16124537165089,6.099413087859176,75.11621345970572,47.09232481200297,155.6364306455065,123.67036920011228,37.45466311274371
1,0,9,1,0.0,-271684.70377769606,-3.654961963430876,45.0425847696456,306.7856607941891,6.976967936065883,37.23472418533545,3.60465483652481,61.14253154120986,52.78616413290749,151.20645277124962,169.20920525912535,4.169037142931694
1,0,10,1,0.0,-36954.87627606915,0.8253559184703589,84.55981904758531,243.20127571074636,16.027910331838925,48.29848453028472,3.238778291679622,127.94674685103227,53.28377381446551,184.33511434745242,60.154693875311295,38.29896441461146
1,0,11,1,0.0,-302598.0842769663,-2.0313314540830674,59.18379164793901,335.42538759538047,15.492189129762565,18.384662788481016,8.324180377322296,97.40597594398739,79.29928774000454,184.8763723581515,178.7123651338735,28.931137242799572
1,0,12,1,0.0,-32805.530490304765,0.7904300391773668,89.77797078016046,280.21190110827234,19.34125452084836,33.97955896533368,4.814695437023618,133.08684640174715,1.7273878478400173,168.09448900047295,138.8312367486833,14.442793859575985
1,0,13,1,0.0,-177780.3150290565,-2.1764818813421356,77.98169718987256,268.6029921513226,7.032110963336754,18.422704668021385,6.129684196311384,130.44836941218944,51.689272396462094,189.19204919142803,137.378588600304,19.531063675623063
1,0,14,1,0.0,-40678.80104577985,0.718938986712273,108.62012554361694,258.8098992076634,11.537973878984403,45.13655097570525,8.255745901414771,149.66105920186226,9.0204198581071,205.1689568246804,148.56343391884005,39.95849223644319
1,0,15,1,0.0,-44713.09574454067,0.25143710873886305,26.43931351237931,338.90016917891427,7.437394020145622,32.70018039277299,2.1143798456449736,174.16139898477985,72.65870628525096,184.1460443168756,93.29299350067994,6.490011836384969
1,0,16,1,0.0,-42795.7223406876,0.7415968090010704,86.71716504590201,272.56682922849103,15.830833992055219,43.987204666788315,9.779693545025973,175.48656820674387,1.0542675766501775,171.59868386870184,151.39830123633044,10.178668381411859
1,0,17,1,0.0,-74065.088297042,-1.8618693625147815,67.31402668245423,208.69407813428057,7.999947873446001,5.833480750727629,8.143279330216785,68.06719697026463,31.08165126272124,205.68487760793545,146.7945923462359,5.146201463127083
1,0,18,1,0.0,-252053.09644611404,-2.62025380342774,28.116357214770403,299.43654423996213,13.658428829062514,15.705176961852889,9.407925981323144,134.37421251420233,48.20695227224625,185.39459858127427,151.42196531301855,15.230019837265667
1,0,19,1,0.0,-369897.95964370534,-3.4106551773446663,53.80431684377011,233.57499983601954,7.792895088205043,47.496757549277014,7.655957155443588,113.37799746498641,20.46731651759909,165.26138890622357,30.44524885829761,19.638998520092347
1,0,20,1,0.0,-11580.682785769362,0.7388655799632071,44.297547019351285,311.4149582104735,10.666277589387214,13.082165490183566,1.222108555521981,41.43243734875226,61.14534961487106,177.2218106733627,116.58425799957,36.28016654945232
1,0,21,1,0.0,-44900.211082189235,0.5538054845571043,118.93728421363748,234.70351750375585,14.946173046501512,16.84950695317178,1.1858589951915581,158.92437115214403,28.801543574022105,173.00783365031387,125.89708043964903,33.917744388502854
1,0,22,1,0.0,-47553.307548279285,0.5868711907355827,79.18800279502636,339.62410487158326,9.103130522234537,40.91210752606537,2.6707234987535697,191.9745816852306,61.87394487490337,162.9304606268135,190.52670628800635,30.310809043725683
1,0,23,1,0.0,-29399.639584978886,0.26299690876502285,37.93358068545284,234.12991637879713,12.773010708959948,6.154822312453921,2.8672306789699844,102.19652968775607,33.6752982300803,177.81452546188865,69.97316713305175,25.124236472494076
1,0,24,1,0.0,-24804.506117570167,0.5188185686358912,105.02411665155546,218.8050969539253,12.760686607311712,10.943064785531899,7.451737130733343,97.33014947723994,50.88791806726581,160.99679017284473,46.0725966818079,21.570026103362366
1,0,25,1,0.0,-403649.2784592554,-2.1709037776121147,49.11740116349512,350.46911124045005,16.479878807104477,38.68986289327463,9.133477657713401,44.181814025143154,49.69732229301659,185.06856413734613,193.1485481385012,14.51731096453176
1,0,26,1,0.0,-305211.188249936,-3.550305742668296,36.49116579069915,216.04703076247966,5.246444443872113,46.828819255648575,7.02924891931819,163.4759950439334,25.355709517855416,185.1846099711796,31.5119479017766,21.482593453646423
1,0,27,1,0.0,-48072.825824706684,0.6344424585713427,117.52446537188915,340.2408392506545,10.072384277552684,48.27065695436743,3.0853146382408405,191.38419981066585,84.72399342358487,197.9521552411435,133.4806286360224,35.474366798498096
1,0,28,1,0.0,-94301.68496870552,-1.219603882289844,42.23223129585764,335.83096885006694,14.268150378762858,5.595658599150477,4.1251016613899765,55.183946361188056,88.36464508364278,178.70221842239928,109.53044578975928,27.02101059035405
1,0,29,1,0.0,-18866.555304266367,0.7487417163824034,50.544306674257925,221.90404346969584,17.331765997913685,13.543156035624108,5.601870842918104,68.13389492570568,8.806003604463065,201.731491045301,195.12550802416345,38.59004769026801
1,0,30,1,0.0,-17907.097082189368,0.32120410857958875,109.72110491432969,323.84757323178223,9.997177280429629,8.649562549459855,4.665170542724266,69.47980416906026,11.923887128218468,153.20563090720952,150.60698555790418,4.4113885105011175
1,0,31,1,0.0,-88001.90743987384,-0.621087812503172,94.76388233530538,223.51146326406,6.192831238801336,9.032136540737241,7.04843026618523,71.71242567498362,37.84855200120886,183.44212747943502,174.8992112891829,30.17359345760782
1,0,32,1,0.0,-152023.63915387573,-2.5059647468896333,39.736069576258615,221.03724788658042,5.8306148063179695,18.57193855164241,3.3590633431571044,107.54389635608155,61.49532019929124,191.73752673833144,71.03339238479,17.677370412404336
1,0,33,1,0.0,-239638.09215842208,-2.9834377236064817,29.926605791059334,326.16728196904296,5.852721146498604,36.36487587762443,8.00825856346993,162.15928551428803,23.348030791081943,172.42878827595368,125.76793433535002,13.821588487280813
