annual_carbon_offset,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h
-331032.01970857097,-4.276404058727332,50.48844158309626,328.7193106975955,6.616484476683787,50.0,4.056933277132699,134.75270780900368,43.27551301339783,191.05638060722342,27.39909891082346,4.376369771350221
-344704.4041064598,-4.083981410832917,34.74269120702047,305.6494861981384,6.915300412558788,50.0,3.8681557015094388,156.4390977743252,39.68887102173489,176.87870134165874,51.195017543835334,4.40858692700078
-333274.64374090836,-4.24272479057522,48.54609958745721,332.4848230426714,6.851632937636597,50.0,5.237612425438414,147.97945414089034,35.42191083701356,185.69414007482916,28.37594730648869,4.019595327383283
-332130.04409961466,-4.265499962869059,33.69376220003173,304.24053500352915,6.408309662225279,50.0,3.984205198119403,142.71601515380993,37.6926006999851,188.17564622212043,37.18396859402087,4.0207655892597
-323671.6072991263,-4.32657892748187,39.57058127728454,323.63246849258275,6.544625095911506,50.0,5.128469945252773,123.40020364939491,34.15881860777082,188.48868114471605,30.13567768801251,4.126374845926076
-473511.4885778615,-1.7103498268382296,26.418842109829182,240.18434215218247,12.275519829259204,50.0,5.21207809490115,193.44028468495617,18.700871734596006,179.90561793846817,182.66924666771354,33.64696982083088
-456172.894717203,-1.9395022656514447,39.613965132299676,242.03421149324882,14.697838396279165,34.644437746098646,5.524441632092249,182.33655766405607,26.914525981880878,186.86497698747112,191.4883784681125,26.997742346882788
-330121.44593965646,-4.279006141031428,39.95584044325969,316.00901113142027,6.697094588365218,49.79621300649484,3.9262272358387458,119.59421832631531,33.534449449665495,187.55606878382915,26.010229796692897,4.0
-358496.04067012115,-3.898625012848081,58.07094778663997,291.9947214649378,7.411685073235066,50.0,4.204616031509313,133.0941547596036,33.83094470291079,188.31097862382555,42.26562527987245,4.0
-343454.840722859,-4.1204867025330785,45.25768662548035,305.1199980459895,6.9707409047253375,50.0,4.051110133608467,129.57006792980275,35.29651293488262,186.54186636593033,41.246145221585756,4.01539951607532
-451770.40652424045,-2.111503422422236,33.01688334399002,241.96213733228322,11.2846189449917,43.05941132119242,3.640077892913302,170.13963889088086,27.56734232643469,183.67887315603866,180.1018117723867,28.539462738033674
-471332.75543369754,-1.7224691034812265,37.14366658679042,241.50795363967742,12.188876865533905,48.57501584931373,5.419654952392831,174.2411273997226,30.334661266119348,187.4312522997529,188.3629947352188,34.406903305885464
-413830.0724580754,-2.6377576376966982,42.808401884988726,249.04074569236238,14.064983741923623,30.512568034938226,5.663549563903081,175.31101741202355,23.548748527876285,183.05521552210544,119.6258661901048,15.986240500350767
