iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,2575.2657317,1,0.7317418289370343,10.0,200.0,5.0,5.0,1.0,30.0,28.125,191.25,0.0
1,2582.8338074,1,0.8934623607337888,21.438111063522634,344.2283932178374,5.381687914901912,19.087237441677658,2.9493945741755203,34.93693388772755,39.40988342855149,163.98506701545435,7.5680757000000085
2,2592.1901405,1,-0.637573934777132,20.93905186688443,246.36505833447768,17.56366963493859,14.634415443986683,9.932890709584587,50.551293166987094,64.93359668249416,206.18643520796758,16.924408800000037
3,2601.0627225,1,0.7992803909385271,51.50178466371635,248.53896174926683,18.237185012477866,12.579257308694006,1.3107324713620745,165.55872208423148,15.570666142114582,192.1824457239379,25.796990800000003
4,2609.8419055,1,0.6400035980744857,28.735151025082015,281.34823811999706,12.814076264197178,12.345402806933873,1.3913856132087465,197.14191194264458,35.42397177401226,180.134313506009,34.576173800000106
5,2619.408756,1,-0.6168442150474032,25.457331022641867,202.2671273993655,10.35168068314992,16.6032235306595,5.994630988768105,40.3425921650597,19.163049619690902,207.07457918627506,44.14302429999998
6,2628.7800615,1,-0.6815243160597836,33.44104885431744,250.2229810099092,11.304476759356401,17.31808221056518,8.139766879192534,30.0,41.32703364319893,186.99045859011858,53.51432980000027
7,2637.5510713,1,0.9716745997483183,39.35371580995413,200.0,20.0,18.500411459655396,10.0,30.25362515999697,90.0,210.0,62.28533960000004
8,2647.1501577,1,-0.7298549409155002,42.288263318733755,256.19467580087877,20.0,14.361894945198431,7.081940648059245,140.7028928207802,52.767603496847094,201.02975468200384,71.88442600000008
9,2656.5527681,1,-0.5520839055448749,23.02913479209306,292.0364001641932,14.930176576829906,10.679939168041487,9.731132129004365,96.81431428637062,19.356506382796827,210.0,81.28703640000003
10,2665.9903301,1,-0.6930245066906686,36.844736248992334,241.4802185628383,16.642625692701834,20.0,9.46587185306274,78.6796468134167,14.843329715514155,209.81070731573385,90.7245984000001
11,2674.8968393,1,0.8810562563053077,41.926948797472264,204.08799256714465,20.0,15.651236669057754,10.0,101.91593865188985,46.59355025858452,210.0,99.63110760000018
12,2683.5225435,1,0.9722386494829631,52.08641421637324,200.0,20.0,19.215813093765785,10.0,30.0,90.0,210.0,108.25681180000038
13,2693.2206224,1,-0.58189499695384,20.832418746706846,338.4242394113987,18.945040150927014,20.0,10.0,61.571974761339604,90.0,210.0,117.9548907000003
14,2703.1164642,1,-0.6454821907485316,28.00014176027925,289.2600179229791,20.0,13.111806525598872,10.0,43.377171121089475,20.393610925872345,210.0,127.85073250000005
15,2713.0725993,1,-0.7298549409155002,42.288263318733755,256.19467580087877,20.0,14.361894945198431,7.081940648059245,140.7028928207802,52.767603496847094,201.02975468200384,137.80686760000026
