iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,2575.3850886,1,0.7317418289370343,10.0,200.0,5.0,5.0,1.0,30.0,28.125,191.25,0.0
1,2583.5988429,1,-0.7779955490136923,41.74303291425942,283.70899366132824,15.07117213054389,16.37345369430226,3.711408935641411,177.13963028642075,64.69415316592227,192.84776901667215,8.213754299999891
2,2592.8237201,1,-0.5145062005552399,29.748170200037194,271.1393689681217,18.182999905070623,7.039532903010033,9.689321250083825,136.53020944735667,45.651868544615354,171.0546293262108,17.438631500000156
3,2602.0961852,1,-0.7422641862349475,39.21258964850995,309.1171418615947,17.846008495951335,15.069103132437773,8.745737798046413,183.79831736708024,64.24353181567793,199.89647581640125,26.71109660000002
4,2611.6362903,1,-0.47937297265259493,24.24787309931026,336.6307981476288,6.327771396645925,11.156927410188633,3.64502122137156,178.37039418679421,55.30792756786278,193.10642864691098,36.25120169999991
5,2620.6445333,1,0.49750548785638987,42.3446568020165,235.06713194001915,5.0,14.727239482258778,2.037842083935044,159.15380608576078,45.97311246164089,180.61391198989566,45.25944470000013
6,2630.1423297,1,-0.7203468885070846,29.83321608950192,303.8148664557538,12.506558194452625,13.820356471323555,3.7511965302336168,200.0,40.44362829819145,205.47638745006765,54.7572411000001
7,2639.961749,1,-0.6609900781817633,38.16059237811986,309.7230577832624,14.675037758671264,11.04503393246937,4.96141822368911,145.37895224386867,48.69147380612867,181.79379897362782,64.57666040000004
8,2649.3232099,1,-0.7733512215971636,51.835324775256524,327.24231745269043,19.856687786725235,13.338122000209689,8.854558185458657,188.11599819972005,50.141784756315474,199.94967172069443,73.93812130000015
9,2658.710471,1,-0.6273556689533858,20.135143777746684,351.7048776648481,16.13881778477181,12.486659577023124,4.998463599587587,134.7751083038704,36.69564053550113,187.28979020696136,83.32538239999985
10,2668.3698234,1,-0.6541393390382982,59.56577563485466,275.47815834919845,5.438923054307973,20.0,3.179579164211612,200.0,56.631642870202455,186.06518141412786,92.98473479999984
11,2678.0212693,1,-0.6454112248080114,15.20889185945289,282.45467905515005,20.0,11.289776211999548,6.68689779783649,200.0,36.695715101235784,198.29566103009017,102.63618069999984
12,2687.1229748,1,0.7242289590575857,46.15120795179831,324.3732965264405,13.055675563686806,16.09659246282586,1.3712845125527444,176.40482605773332,64.1684661895253,190.66920330839315,111.73788620000005
13,2696.9085348,1,-0.7769288459959964,54.00449289801722,334.8270607234374,20.0,12.64750785910732,7.2965454542823025,184.0530241257692,47.17199086381018,194.8940222999271,121.52344619999985
14,2707.1704454,1,-0.6944957972830686,21.73168084069156,306.7815157886007,20.0,15.146299236104316,4.849500012752121,133.49653676788063,38.35546362644275,189.2959749804693,131.78535680000005
15,2716.4533541,1,-0.7769288459959964,54.00449289801722,334.8270607234374,20.0,12.64750785910732,7.2965454542823025,184.0530241257692,47.17199086381018,194.8940222999271,141.06826550000005
