Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,NL,NO,PT,SE,CA-QC
2018-12-24 23:00:00+00:00,0.5446374958280862,0.023960007238497446,0.2653934790828542,0.560192939875071,0.07978562002043757,0.3091522156702985,0.11660892007967252,0.13550143439306145,0.28743718592964823,0.19633791917614807,0.1960763184634775,0.5088964590421081,0.21324341680891207,0.4914038696123349,0.3705845459940653
2018-12-24 23:15:00+00:00,0.543321946321255,,0.2664902244898229,,,,,,,,0.20015517204221253,,,,
2018-12-24 23:30:00+00:00,0.5420063968144239,,0.26747351347538106,,,,,0.13550143439306145,,,0.2074388391470965,,,,
2018-12-24 23:45:00+00:00,0.5420063968144239,,0.26834334603952864,,,,,,,,0.21413981288358985,,,,
2018-12-25 00:00:00+00:00,0.5432235612971996,0.02487514626453488,0.2693155050909328,0.6089253937154486,0.07743920001082984,0.3302209705954205,0.10963820566744743,0.14459328001055233,0.22512562814070355,0.2517500932583557,0.2210984250523147,0.5139033858341171,0.2188148866958532,0.528672362641038,0.4037749346148884
2018-12-25 00:15:00+00:00,0.5484848064429352,,0.2711873272619524,,,,,,,,0.22634186596264624,,,,
2018-12-25 00:30:00+00:00,0.5537460515886707,,0.27313477861159896,,,,,0.14459328001055233,,,0.22983749323620065,,,,
2018-12-25 00:45:00+00:00,0.5590072967344064,,0.27534693208644023,,,,,,,,0.23333312050975505,,,,
2018-12-25 01:00:00+00:00,0.5695297870258775,0.02441449540778423,0.2770296813108922,0.6263232621073186,0.07505383411390659,0.33512039152413603,0.11134005244198693,0.1467312967467434,0.21909547738693466,0.2653276263779075,0.2374113523289018,0.5409509324569653,0.2351748782245152,0.5602854457247519,0.4047637490130306
2018-12-25 01:15:00+00:00,0.5879441450359522,,0.2790338545445091,,,,,,,,0.2400330727840676,,,,
2018-12-25 01:30:00+00:00,0.6063585030460267,,0.2810758423674395,,,,,0.1467312967467434,,,0.2417808864208448,,,,
2018-12-25 01:45:00+00:00,0.6234575497696674,,0.2829665718331157,,,,,,,,0.2438200023304181,,,,
2018-12-25 02:00:00+00:00,0.6379259739204401,0.02349319369428294,0.2850652815400165,0.6306162426195981,0.07364817206750539,0.3409996966385945,0.1130418992165264,0.14760234060222865,0.21306532663316585,0.2794708900441072,0.24498521142160296,0.5253234610748753,0.2604585014960836,0.5878057635878066,0.430278791123726
2018-12-25 02:15:00+00:00,0.6471331529254775,,0.2873152496041713,,,,,,,,0.246441722785584,,,,
2018-12-25 02:30:00+00:00,0.6576556432169487,,0.2896030322576396,,,,,0.14760234060222865,,,0.24673302505838016,,,,
2018-12-25 02:45:00+00:00,0.6668628222219859,,0.29168283466988354,,,,,,,,0.2473156296039725,,,,
2018-12-25 03:00:00+00:00,0.6681781335084198,0.02349319369428294,0.2937815443767842,0.6293735377344646,0.0725406807582196,0.3581476698890986,0.11467829034589128,0.15084895860903733,0.21909547738693466,0.29389701898363096,0.24702432733117635,0.5169086687922114,0.2604585014960836,0.6092574985374696,0.429006321016643
2018-12-25 03:15:00+00:00,0.6616015770762503,,0.2951239622974144,,,,,,,,0.24702432733117635,,,,
2018-12-25 03:30:00+00:00,0.6563403319305148,,0.29646638021804456,,,,,0.15084895860903733,,,0.24673302505838016,,,,
2018-12-25 03:45:00+00:00,0.6497637754983453,,0.2977709835493612,,,,,,,,0.24673302505838016,,,,
2018-12-25 04:00:00+00:00,0.6431872190661758,0.023953844551033585,0.29843273886234795,0.628130832849331,0.0722851058406921,0.3772554115110888,0.11356554437792316,0.15274941793009608,0.2522613065326633,0.30832314792315474,0.24673302505838016,0.4988769710436458,0.2520925967371087,0.6237938715625702,0.4481555366017288
2018-12-25 04:15:00+00:00,0.6339800400611385,,0.2992457525325887,,,,,,,,0.2458591182399916,,,,
2018-12-25 04:30:00+00:00,0.6247728610561012,,0.3000965807921431,,,,,0.15274941793009608,,,0.2429460955120296,,,,
2018-12-25 04:45:00+00:00,0.6168809933374978,,0.3011175747036083,,,,,,,,0.2409069796024562,,,,
2018-12-25 05:00:00+00:00,0.6103044369053283,0.02625709883478681,0.3061280077876505,0.6344573304463746,0.07300923477368666,0.3919536742972351,0.11245279840995503,0.15488743466628715,0.30954773869346736,0.3227492768626785,0.239159165965679,0.4964727446771705,0.23889305811739284,0.6352253882133775,0.4654555763901432
2018-12-25 05:15:00+00:00,0.6050431917595928,,0.30703555793117515,,,,,,,,0.2371200500561056,,,,
2018-12-25 05:30:00+00:00,0.6010972579002911,,0.3079620153693565,,,,,0.15488743466628715,,,0.2359548409649208,,,,
2018-12-25 05:45:00+00:00,0.5971513240409894,,0.3088506582182244,,,,,,,,0.2342070273281436,,,,
2018-12-25 06:00:00+00:00,0.5945207014681216,0.02994230568879198,0.3099661886029734,0.6606671062055554,0.0767576668974232,0.4095915896406107,0.11134005244198693,0.15860916750336052,0.3206030150753769,0.33604394470890625,0.23333312050975505,0.4850526694364123,0.2256935194976769,0.6418584904675496,0.4954773437749968
2018-12-25 06:15:00+00:00,0.5932053901816877,,0.3112329773449765,,,,,,,,0.2324592136913665,,,,
2018-12-25 06:30:00+00:00,0.5918900788952538,,0.3119703618365903,,,,,0.15860916750336052,,,0.2324592136913665,,,,
2018-12-25 06:45:00+00:00,0.5905747676088199,,0.3128779119801149,,,,,,,,0.23275051596416266,,,,
2018-12-25 07:00:00+00:00,0.5932053901816877,0.034088163399547795,0.3138989058915801,0.6561481793505242,0.08276367745931924,0.4321289259127017,0.1016526169561468,0.16431054546653673,0.3487437185929648,0.3402869238087662,0.23275051596416266,0.4952706314939328,0.21974443166907265,0.6438343081602818,0.5204767932395821
