Datetime,BE,DE,DK,GB,NL
2018-10-05 18:15:00+00:00,,0.14235544041820294,,,0.022365360529611737
2018-10-05 18:30:00+00:00,,0.1400777533715117,,0.07422983809303975,0.02325997495079621
2018-10-05 18:45:00+00:00,,0.13780006632482047,,,0.024154589371980683
2018-10-05 19:00:00+00:00,0.05933547226750175,0.1353596873462227,0.31892586826934205,0.08028941671287973,0.024154589371980683
2018-10-05 19:15:00+00:00,,0.1343835357547836,,,0.02594381821434961
2018-10-05 19:30:00+00:00,,0.13291930836762494,,0.08028941671287973,0.026838432635534086
2018-10-05 19:45:00+00:00,,0.13210584870809236,,,0.028627661477903025
2018-10-05 20:00:00+00:00,0.07551787379500223,0.13031623745712065,0.2572719414678702,0.08518369175198125,0.030416890320271964
2018-10-05 20:15:00+00:00,,0.12820124234233593,,,0.03310073358382537
2018-10-05 20:30:00+00:00,,0.12608624722755118,,0.08518369175198125,0.03757380568974772
2018-10-05 20:45:00+00:00,,0.12397125211276648,,,0.04204687779567007
2018-10-05 21:00:00+00:00,0.08360907455875248,0.12169356506607522,0.33186558130174976,0.093690407891372,0.04651994990159242
2018-10-05 21:15:00+00:00,,0.11567396358553407,,,0.049203793165145816
2018-10-05 21:30:00+00:00,,0.10997974596880594,,0.093690407891372,0.05009840758633029
2018-10-05 21:45:00+00:00,,0.10363476062445176,,,0.05009840758633029
2018-10-05 22:00:00+00:00,0.016182401527500476,0.09143286573146292,0.3078890542122885,0.0977689704239566,0.015208445160135982
2018-10-05 22:15:00+00:00,,0.08704018356998695,,,0.013419216317767043
2018-10-05 22:30:00+00:00,,0.08232211754469794,,0.0977689704239566,0.013419216317767043
2018-10-05 22:45:00+00:00,,0.07809212731512848,,,0.012524601896582574
2018-10-05 23:00:00+00:00,0.013485334606250395,0.07353675322174599,0.2839125271228272,0.1013814115242458,0.011629987475398104
2018-10-05 23:15:00+00:00,,0.06930676299217653,,,0.010735373054213636
2018-10-05 23:30:00+00:00,,0.06491408083070055,,0.1013814115242458,0.010735373054213636
2018-10-05 23:45:00+00:00,,0.060358706737318066,,,0.009840758633029164
2018-10-06 00:00:00+00:00,0.012576749552614744,0.05626711092244023,0.17884967807057947,0.10325338004087974,0.009840758633029164
2018-10-06 00:15:00+00:00,,0.052689433349337095,,,0.009840758633029164
2018-10-06 00:30:00+00:00,,0.04959962089983893,,0.10325338004087974,0.009840758633029164
2018-10-06 00:45:00+00:00,,0.04618456503460412,,,0.010735373054213636
2018-10-06 01:00:00+00:00,0.01347508880637294,0.043582617708710934,0.10046024470347444,0.11535975154510915,0.010735373054213636
2018-10-06 01:15:00+00:00,,0.04114329209068606,,,0.011629987475398104
2018-10-06 01:30:00+00:00,,0.03919183159626617,,0.11535975154510915,0.012524601896582574
2018-10-06 01:45:00+00:00,,0.036915127686109626,,,0.013419216317767043
2018-10-06 02:00:00+00:00,0.015271767313889332,0.03463842377595309,0.09513280748435078,0.12734971563102868,0.014313830738951512
2018-10-06 02:15:00+00:00,,0.033012206697269834,,,0.016103059581320453
2018-10-06 02:30:00+00:00,,0.0313859896185866,,0.12734971563102868,0.017892288423689392
2018-10-06 02:45:00+00:00,,0.030085015955640008,,,0.0205761316872428
2018-10-06 03:00:00+00:00,0.0215601420901967,0.02927190741629838,0.13394699293796591,0.1385248277887789,0.022365360529611737
2018-10-06 03:15:00+00:00,,0.030572881079244982,,,0.026838432635534086
2018-10-06 03:30:00+00:00,,0.03187385474219157,,0.1385248277887789,0.033995348005009834
2018-10-06 03:45:00+00:00,,0.033012206697269834,,,0.040257648953301126
2018-10-06 04:00:00+00:00,0.03593357015032784,0.03480104548382141,0.11415936898122095,0.1587797185747012,0.04651994990159242
2018-10-06 04:15:00+00:00,,0.036589884270372984,,,0.05636070853462157
2018-10-06 04:30:00+00:00,,0.039679696719871135,,0.1587797185747012,0.06888531043120415
2018-10-06 04:45:00+00:00,,0.042444265753632665,,,0.08140991232778673
2018-10-06 05:00:00+00:00,0.05210367671797537,0.04455834795592088,0.11339830652134615,0.17333064586343847,0.0939345142243693
2018-10-06 05:15:00+00:00,,0.046672430158209086,,,0.1055645016997674
2018-10-06 05:30:00+00:00,,0.05025010773131223,,0.17333064586343847,0.1171944891751655
2018-10-06 05:45:00+00:00,,0.053827785304415364,,,0.1297190910717481
2018-10-06 06:00:00+00:00,0.05839205149428274,0.05594186750670358,0.09132749518497676,0.19020972151837373,0.14134907854714618
2018-10-06 06:15:00+00:00,,0.058218571416860126,,,0.14224369296833064
2018-10-06 06:30:00+00:00,,0.060820518742753314,,0.19020972151837373,0.13150831991411702
2018-10-06 06:45:00+00:00,,0.06391033119225148,,,0.12166756128108785
2018-10-06 07:00:00+00:00,0.050306998210458975,0.06553654827093472,0.10426555700284848,0.20999898263105646,0.11182680264805868
2018-10-06 07:15:00+00:00,,0.06634965681027634,,,0.10198604401502953
2018-10-06 07:30:00+00:00,,0.06732538705748628,,0.20999898263105646,0.09214528538200037
2018-10-06 07:45:00+00:00,,0.0681384955968279,,,0.08319914117015567
2018-10-06 08:00:00+00:00,0.03862858791160243,0.06927684755190618,0.12785849325896745,0.225364761847963,0.0733583825371265
2018-10-06 08:15:00+00:00,,0.07057782121485277,,,0.06620146716765074
2018-10-06 08:30:00+00:00,,0.07187879487779937,,0.225364761847963,0.06083378064054393
2018-10-06 08:45:00+00:00,,0.07415549878795591,,,0.05636070853462157
2018-10-06 09:00:00+00:00,0.030543534627778663,0.07480598561942921,0.15449567935458566,0.24003209655501015,0.050993022007514766
2018-10-06 09:15:00+00:00,,0.07708268952958575,,,0.04741456432277689
2018-10-06 09:30:00+00:00,,0.07919677173187396,,0.24003209655501015,0.045625335480407946
2018-10-06 09:45:00+00:00,,0.08196134076563548,,,0.04294149221685454
2018-10-06 10:00:00+00:00,0.028746856120262274,0.08488853150726533,0.1879824275890772,0.2530697274057188,0.040257648953301126
2018-10-06 10:15:00+00:00,,0.08797834395676347,,,0.03846842011093219
2018-10-06 10:30:00+00:00,,0.09123077811412997,,0.2530697274057188,0.03667919126856325
2018-10-06 10:45:00+00:00,,0.0941579688557598,,,0.033995348005009834
2018-10-06 11:00:00+00:00,0.028746856120262274,0.09741040301312627,0.2184249259840694,0.2693667659691045,0.032206119162640906
2018-10-06 11:15:00+00:00,,0.102776919372781,,,0.03310073358382537
2018-10-06 11:30:00+00:00,,0.10814343573243568,,0.2693667659691045,0.03488996242619431
2018-10-06 11:45:00+00:00,,0.11367257379995872,,,0.03757380568974772
2018-10-06 12:00:00+00:00,0.03413689164281145,0.11871384674387678,0.2298408628821915,0.2973045463634801,0.040257648953301126
2018-10-06 12:15:00+00:00,,0.12229152431697993,,,0.04383610663803901
2018-10-06 12:30:00+00:00,,0.12570658018221473,,0.2973045463634801,0.04830917874396135
2018-10-06 12:45:00+00:00,,0.12928425775531788,,,0.0527822508498837
2018-10-06 13:00:00+00:00,0.059290390748040926,0.13318717874415764,0.2328851127216907,0.3499206994395541,0.05814993737699053
2018-10-06 13:15:00+00:00,,0.13725272144086575,,,0.0617283950617284
2018-10-06 13:30:00+00:00,,0.14131826413757387,,0.3499206994395541,0.06441223832528181
2018-10-06 13:45:00+00:00,,0.14522118512641366,,,0.06799069601001967
2018-10-06 14:00:00+00:00,0.0907322646295778,0.15058770148606834,0.239734674860564,0.4050978157184459,0.07156915369475758
2018-10-06 14:15:00+00:00,,0.1588814085873529,,,0.07783145464304883
2018-10-06 14:30:00+00:00,,0.16668725056503247,,0.4050978157184459,0.08677759885489354
2018-10-06 14:45:00+00:00,,0.17530620108205364,,,0.0966183574879227
2018-10-06 15:00:00+00:00,0.15451435164640973,0.1847382601384165,0.2557169865179349,0.4524756349705745,0.1055645016997674
2018-10-06 15:15:00+00:00,,0.19514604944198924,,,0.10914295938450527
2018-10-06 15:30:00+00:00,,0.2047407302062204,,0.4524756349705745,0.10735373054213634
2018-10-06 15:45:00+00:00,,0.21482327609405646,,,0.10466988727858294
2018-10-06 16:00:00+00:00,0.2973502929939629,0.2268572824763125,0.2739824855549303,0.4669101548410018,0.10288065843621401
2018-10-06 16:15:00+00:00,,0.2382408020270952,,,0.10198604401502953
2018-10-06 16:30:00+00:00,,0.25043743011721953,,0.4669101548410018,0.10288065843621401
2018-10-06 16:45:00+00:00,,0.2623088147916072,,,0.10377527285739846
2018-10-06 17:00:00+00:00,0.4752214652380857,0.2748306862974681,0.29453117197155004,0.4664445251677623,0.10466988727858294
2018-10-06 17:15:00+00:00,,0.2912554787921689,,,0.10645911612095188
2018-10-06 17:30:00+00:00,,0.30816813641047464,,0.4664445251677623,0.10914295938450527
2018-10-06 17:45:00+00:00,,0.3242676854894388,,,0.11272141706924314
2018-10-06 18:00:00+00:00,0.6459059234521429,0.3419934516470861,0.3226904829869179,0.4636507471283247,0.11540526033279655
2018-10-06 18:15:00+00:00,,0.3597192178047335,,,0.14850599391662195
2018-10-06 18:30:00+00:00,,0.3780954707938541,,0.4636507471283247,0.2111290033995348
2018-10-06 18:45:00+00:00,,0.3953333718278965,,,0.2746466273036321
2018-10-06 19:00:00+00:00,0.8300654704725731,0.4198892497160135,0.3584604186010338,0.4568991168663506,0.33726963678654504
2018-10-06 19:15:00+00:00,,0.4524135912896784,,,0.3945249597423511
2018-10-06 19:30:00+00:00,,0.4829864723689234,,0.4568991168663506,0.44551798174986573
2018-10-06 19:45:00+00:00,,0.5142098402796417,,,0.4956163893361961
2018-10-06 20:00:00+00:00,0.9666130370438188,0.5386030964598902,0.38890291699602597,0.4463060418001498,0.5466094113437109
2018-10-06 20:15:00+00:00,,0.5595812967749041,,,0.588656289139381
2018-10-06 20:30:00+00:00,,0.5805594970899179,,0.4463060418001498,0.6217570227232063
2018-10-06 20:45:00+00:00,,0.6021881842364051,,,0.6539631418858473
2018-10-06 21:00:00+00:00,1.0106316604779706,0.6210523023491307,0.3858586671565268,0.4373426705902877,0.6870638754696726
2018-10-06 21:15:00+00:00,,0.6265814404166538,,,0.7040615494721775
2018-10-06 21:30:00+00:00,,0.6322732001920451,,0.4373426705902877,0.7058507783145465
2018-10-06 21:45:00+00:00,,0.6392659336303831,,,0.7076400071569154
2018-10-06 22:00:00+00:00,1.0339884810756836,0.6560972803947546,0.43608878950826396,0.4211620394452118,0.7013777062086242
2018-10-06 22:15:00+00:00,,0.6729286271591262,,,0.7067453927357309
2018-10-06 22:30:00+00:00,,0.6594310254060552,,0.4211620394452118,0.7103238504204689
2018-10-06 22:45:00+00:00,,0.6460960453608526,,,0.7147969225263912
2018-10-06 23:00:00+00:00,1.0232084100305852,0.6317853350684401,0.4216286027706427,0.40381733411703696,0.718375380211129
2018-10-06 23:15:00+00:00,,0.6145474340343977,,,0.7210592234746824
2018-10-06 23:30:00+00:00,,0.5973095330003554,,0.40381733411703696,0.7219538378958669
2018-10-06 23:45:00+00:00,,0.5807221187977862,,,0.7237430667382359
2018-10-07 00:00:00+00:00,1.0071714205610234,0.5651917199716974,0.4071164646008299,0.3979263723271635,0.7246376811594203
2018-10-07 00:15:00+00:00,,0.5547884211283874,,,0.7228484523170514
2018-10-07 00:30:00+00:00,,0.5443851222850775,,0.3979263723271635,0.7174807657899446
2018-10-07 00:45:00+00:00,,0.5343069265306211,,,0.7121130792628377
2018-10-07 01:00:00+00:00,0.9856276468591834,0.5263419008537119,0.5258270598863055,0.3800185227250644,0.7067453927357309
2018-10-07 01:15:00+00:00,,0.5230908699651775,,,0.6995884773662552
2018-10-07 01:30:00+00:00,,0.5201649421654966,,0.3800185227250644,0.6906423331544105
2018-10-07 01:45:00+00:00,,0.5167513597325355,,,0.6816961889425658
2018-10-07 02:00:00+00:00,0.9586979297318832,0.5141505350217079,0.5315343000442609,0.3623432425983172,0.6718554303095366
2018-10-07 02:15:00+00:00,,0.5138254319328546,,,0.6646985149400608
2018-10-07 02:30:00+00:00,,0.5128501226662943,,0.3623432425983172,0.6584362139917695
2018-10-07 02:45:00+00:00,,0.5128501226662943,,,0.6521739130434783
2018-10-07 03:00:00+00:00,0.9138150678530498,0.5128501226662943,0.5372415402022166,0.3412957050789669,0.6468062265163714
2018-10-07 03:15:00+00:00,,0.5112246072220271,,,0.6369654678833423
2018-10-07 03:30:00+00:00,,0.5097616433221867,,0.3412957050789669,0.6226516371443908
2018-10-07 03:45:00+00:00,,0.5084612309667729,,,0.6092324208266238
2018-10-07 04:00:00+00:00,0.8446954605596462,0.5056978547115187,0.5113687181528181,0.31757361859306943,0.5949185900876722
2018-10-07 04:15:00+00:00,,0.5058604062559454,,,0.5823939881910897
2018-10-07 04:30:00+00:00,,0.5056978547115187,,0.31757361859306943,0.5707640007156916
2018-10-07 04:45:00+00:00,,0.5060229578003721,,,0.5591340132402934
2018-10-07 05:00:00+00:00,0.7710875670783592,0.503259581545118,0.3896142614497662,0.2904792747145688,0.5475040257648953
2018-10-07 05:15:00+00:00,,0.4967575197680492,,,0.5322955806047593
2018-10-07 05:30:00+00:00,,0.4900929064465538,,0.2904792747145688,0.5135086777598855
2018-10-07 05:45:00+00:00,,0.483103190036205,,,0.4947217749150116
2018-10-07 06:00:00+00:00,0.6992749880722257,0.4740003035483088,0.3173225527823291,0.2737342724892294,0.4759348720701378
2018-10-07 06:15:00+00:00,,0.4501052265175813,,,0.4598318124888173
2018-10-07 06:30:00+00:00,,0.42621014948685376,,0.2737342724892294,0.44462336732868135
2018-10-07 06:45:00+00:00,,0.4016648662784194,,,0.4294149221685454
2018-10-07 07:00:00+00:00,0.6211788084030554,0.3774446861588385,0.24426987876049794,0.2552449991987504,0.4142064770084094
2018-10-07 07:15:00+00:00,,0.3517615421394171,,,0.4016818751118268
2018-10-07 07:30:00+00:00,,0.3259158465755689,,0.2552449991987504,0.3909465020576132
2018-10-07 07:45:00+00:00,,0.3008829087338544,,,0.381105743424584
2018-10-07 08:00:00+00:00,0.5403896570211552,0.2761750739809933,0.18034878899139567,0.23675572590827146,0.3712649847915549
2018-10-07 08:15:00+00:00,,0.2529302031279727,,,0.35695115405260336
2018-10-07 08:30:00+00:00,,0.22952278073052534,,0.23675572590827146,0.339058865628914
2018-10-07 08:45:00+00:00,,0.20644046142193145,,,0.32116657720522457
2018-10-07 09:00:00+00:00,0.4497262760259115,0.1856338637353116,0.13545183308214528,0.2214061405350436,0.3032742887815352
2018-10-07 09:15:00+00:00,,0.171004224736907,,,0.2898550724637681
2018-10-07 09:30:00+00:00,,0.15734989500506272,,0.2214061405350436,0.28090892825192343
2018-10-07 09:45:00+00:00,,0.14304535909551155,,,0.27196278404007873
2018-10-07 10:00:00+00:00,0.3518816371300545,0.1303663386302276,0.10425225355198822,0.22094100158433974,0.2639112542494185
2018-10-07 10:15:00+00:00,,0.12077579750905125,,,0.2540704956163893
2018-10-07 10:30:00+00:00,,0.11053505021016803,,0.22094100158433974,0.2433351225621757
2018-10-07 10:45:00+00:00,,0.1002943029112848,,,0.2325997495079621
2018-10-07 11:00:00+00:00,0.2701948285105776,0.09119141642338864,0.07685750079380152,0.21698732050335684,0.22186437645374846
2018-10-07 11:15:00+00:00,,0.08257618456877258,,,0.21381284666308825
2018-10-07 11:30:00+00:00,,0.0744486073474367,,0.21698732050335684,0.20755054571479686
2018-10-07 11:45:00+00:00,,0.06567082394839395,,,0.2003936303453212
2018-10-07 12:00:00+00:00,0.20825647911778736,0.05803090136033821,0.0540285401619793,0.20780082622695534,0.1941313293970299
2018-10-07 12:15:00+00:00,,0.053642009660816836,,,0.1878690284487386
2018-10-07 12:30:00+00:00,,0.049090566416868736,,0.20780082622695534,0.18071211307926285
2018-10-07 12:45:00+00:00,,0.044701674717347366,,,0.17444981213097155
2018-10-07 13:00:00+00:00,0.16337361723895388,0.040475334562252704,0.03500440630212743,0.20617283989949176,0.1672928967614958
2018-10-07 13:15:00+00:00,,0.03706175212929163,,,0.16013598139202004
2018-10-07 13:30:00+00:00,,0.034135824329610716,,0.20617283989949176,0.15387368044372876
2018-10-07 13:45:00+00:00,,0.030559690352222925,,,0.14761137949543748
2018-10-07 14:00:00+00:00,0.12477435602315708,0.027633762552542008,0.023589925986216308,0.20361457567062047,0.14134907854714618
2018-10-07 14:15:00+00:00,,0.02487038629728781,,,0.13419216317767044
2018-10-07 14:30:00+00:00,,0.02161935540875345,,0.20361457567062047,0.12703524780819467
2018-10-07 14:45:00+00:00,,0.01853087606464581,,,0.11898371801753445
2018-10-07 15:00:00+00:00,0.09156103823282033,0.015604948264964898,0.019785099214245937,0.20163773513012906,0.11182680264805868
2018-10-07 15:15:00+00:00,,0.014141984365124441,,,0.1055645016997674
2018-10-07 15:30:00+00:00,,0.012841572009710695,,0.20163773513012906,0.10109142959384504
2018-10-07 15:45:00+00:00,,0.011541159654296956,,,0.09572374306673824
2018-10-07 16:00:00+00:00,0.06642663558067356,0.010078195754456495,0.025111856695004462,0.2043122840966763,0.09125067096081588
2018-10-07 16:15:00+00:00,,0.009590541121176344,,,0.08856682769726247
2018-10-07 16:30:00+00:00,,0.008777783399042755,,0.2043122840966763,0.08677759885489354
2018-10-07 16:45:00+00:00,,0.0074773710436290145,,,0.08588298443370908
2018-10-07 17:00:00+00:00,0.04937114806671684,0.007152267954775578,0.03957019842849188,0.212684785209346,0.0849883700125246
2018-10-07 17:15:00+00:00,,0.007314819499202295,,,0.08409375559134014
2018-10-07 17:30:00+00:00,,0.006989716410348861,,0.212684785209346,0.08319914117015567
2018-10-07 17:45:00+00:00,,0.007639922588055731,,,0.08140991232778673
2018-10-07 18:00:00+00:00,0.03231566055276011,0.008127577221335884,0.06544302047789041,0.22524353687835055,0.08051529790660225
2018-10-07 18:15:00+00:00,,0.011053505021016805,,,0.07783145464304883
2018-10-07 18:30:00+00:00,,0.014304535909551157,,0.22524353687835055,0.07246376811594203
