Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,IT,NL,NO,PT,SE,US-TX,CA-QC
2018-04-26 17:00:00+00:00,0.4306417766814517,0.29236016807260035,0.3701890768064808,0.5026021365800052,0.06357819407434331,0.10371061376025582,0.14046537636125025,0.4584685601765949,0.1899497487437186,0.14119946478273104,0.04477435145233608,0.5452140842841017,0.16213896591776086,0.21271002640551687,0.21259555044309086,0.1841032069777036,0.3436910102180364
2018-04-26 17:15:00+00:00,0.41825910578645786,,,,,,,,,,,0.5321386767970875,,0.2244066449611608,,,
2018-04-26 17:30:00+00:00,0.4275461089577032,,,,,,,0.419361736724752,0.14371859296482412,0.10802786494811856,,0.5029470693842187,,0.2331276437562489,,,
2018-04-26 17:45:00+00:00,0.4499037091847754,,,,,,,,,,,0.5008185146770303,,0.25266567539159634,,,
2018-04-26 18:00:00+00:00,0.4633182693210187,0.19605328917809672,0.2800381626863925,0.4629537081723018,0.06224287970015317,0.1041200712787267,0.09968057692802366,0.3755935316833617,0.09547738693467336,0.07896602084522797,0.03928120185285967,0.4959532467748856,0.1680173405425902,0.2756846207091035,0.2298574446492961,0.19899843779837104,0.3121544889433622
2018-04-26 18:15:00+00:00,0.4529993769085239,,,,,,,,,,,0.4819656015562193,,0.2960273797010793,,,
2018-04-26 18:30:00+00:00,0.4564390077126888,,,,,,,0.3318253266419713,0.06532663316582915,0.04755574489563915,,0.4497332017045099,,0.31300151254902964,,,
2018-04-26 18:45:00+00:00,0.4846439803068414,,,,,,,,,,,0.4348333187541915,,0.33259568795344424,,,
2018-04-26 19:00:00+00:00,0.4849879433872579,0.1311935544124106,0.21695508564927568,0.4372988427320231,0.0687471529421761,0.12035421823400505,0.08571125664022318,0.2880571216005809,0.0743718592964824,0.03258449187293794,0.03814111420013815,0.4296639716081626,0.15685586973595222,0.3584218217243059,0.2334062144233708,0.19369699545025884,0.3007562400206425
2018-04-26 19:15:00+00:00,0.4880836111110064,,,,,,,,,,,0.413547771682308,,0.3751339503166097,,,
2018-04-26 19:30:00+00:00,0.4884275741914229,,,,,,,0.2721217008177094,0.051256281407035184,0.017026130888562162,,0.4181089603405687,,0.3912846412182429,,,
2018-04-26 19:45:00+00:00,0.47673282945726203,,,,,,,,,,,0.413243692438424,,0.3967680159971287,,,
2018-04-26 20:00:00+00:00,0.4664139370447672,0.1179267904830657,0.18983477682922312,0.4233052797645984,0.07602677001437395,0.1422489018077186,0.07419885198093029,0.23781176423417985,0.044221105527638194,0.01350348311851482,0.040628578169712375,0.3968234132686853,0.14911724997668324,0.3967680159971287,0.2380463153849288,0.2005056593149124,0.3160551057669978
2018-04-26 20:15:00+00:00,0.4753569771355961,,,,,,,,,,,0.3749297077090337,,0.40311226190171,,,
2018-04-26 20:30:00+00:00,0.478108681778928,,,,,,,0.23025056967904184,0.033165829145728645,0.013209929137677542,,0.3633746964414397,,0.4138918655625913,,,
2018-04-26 20:45:00+00:00,0.482236238743926,,,,,,,,,,,0.3621583794659035,,0.43086599841054174,,,
2018-04-26 21:00:00+00:00,0.4698535678489321,0.11645270560202738,0.1810558665360096,0.3939187975330064,0.09894248766176596,0.15427469362482166,0.06689830268479335,0.22691713982140035,0.032160804020100506,0.010861497290979313,0.04156137715830272,0.3630706171975557,0.11101942962335896,0.4507408926602917,0.23739581707987856,0.1966928836730052,0.3414190373629209
2018-04-26 21:15:00+00:00,0.4643501585622682,,,,,,,,,,,0.3627665379536717,,0.4690250467864742,,,
2018-04-26 21:30:00+00:00,0.4715733832510146,,,,,,,0.21138823487482647,0.022110552763819097,0.012035713214328428,,0.3624624587097876,,0.4708777911656882,,,
2018-04-26 21:45:00+00:00,0.4760449032964289,,,,,,,,,,,0.3241484739803973,,0.4771471787115133,,,
