iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,15024.7746807,1,0.7316836268234375,10.0,200.0,5.0,5.0,1.0,30.0,28.23529411764706,191.1764705882353,0.0
1,15051.8777082,1,-0.40788417819530287,14.0,358.0,15.0,10.0,8.16470588235294,154.0,76.23529411764706,152.11764705882354,27.10302749999937
2,15069.7662948,1,-0.5790890584466578,17.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,44.991614099999424
3,15084.8821966,1,-0.424576549893873,50.0,221.0,6.0,11.0,5.094117647058823,161.33333333333331,81.52941176470588,184.11764705882354,60.10751589999927
4,15100.14544,1,-0.19421178704883924,13.0,306.0,6.0,8.0,8.270588235294117,200.0,78.70588235294119,171.1764705882353,75.37075929999992
5,15114.7822985,1,0.8134813917705869,10.0,204.0,9.0,9.0,1.2470588235294118,62.666666666666664,62.82352941176471,158.23529411764707,90.00761779999993
6,15130.5237642,1,-0.5790890584466578,17.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,105.74908349999896
7,15146.5500033,1,-0.19421178704883924,13.0,306.0,6.0,8.0,8.270588235294117,200.0,78.70588235294119,171.1764705882353,121.77532260000044
8,15162.4206393,1,-0.424576549893873,50.0,221.0,6.0,11.0,5.094117647058823,161.33333333333331,81.52941176470588,184.11764705882354,137.64595860000009
9,15178.4897439,1,-0.4433005685404833,13.0,294.0,15.0,10.0,8.16470588235294,154.0,76.23529411764706,152.11764705882354,153.71506319999935
10,15194.5432526,1,-0.6899555451866081,49.0,321.0,20.0,19.0,7.6,32.666666666666664,38.11764705882353,182.47058823529412,169.7685719000001
11,15210.325955,1,-0.5803739106094312,17.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,185.55127429999993
12,15226.2605033,1,-0.5790890584466578,17.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,201.48582259999966
13,15242.1788395,1,0.7830416421300155,50.0,221.0,6.0,11.0,1.2470588235294118,62.666666666666664,62.82352941176471,158.23529411764707,217.4041588
14,15257.9775156,1,-0.6900059928472555,49.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,233.2028348999993
15,15274.4922272,1,-0.579114961771703,17.0,321.0,20.0,19.0,7.6,34.0,38.11764705882353,182.47058823529412,249.71754650000003
16,15290.7028506,1,-0.5751930487101553,17.0,321.0,20.0,19.0,7.6,32.666666666666664,15.529411764705884,182.47058823529412,265.9281699000003
17,15307.5602123,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,282.78553160000047
18,15323.8767545,1,-0.44511798395157853,14.0,294.0,15.0,10.0,8.16470588235294,154.0,76.23529411764706,152.11764705882354,299.10207379999883
19,15340.8993898,1,-0.5790602629524553,17.0,321.0,20.0,19.0,7.6,32.666666666666664,38.11764705882353,182.47058823529412,316.1247091000005
20,15357.7350611,1,-0.6865042121812406,49.0,321.0,20.0,19.0,7.6,32.666666666666664,15.529411764705884,182.47058823529412,332.96038039999985
21,15374.6331239,1,-0.579114961771703,17.0,321.0,20.0,19.0,7.6,34.0,38.11764705882353,182.47058823529412,349.8584431999989
22,15391.9199928,1,-0.5803739106094312,17.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,367.1453120999995
23,15409.4613111,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,384.68663039999956
24,15426.4674305,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,401.69274980000046
25,15444.4119296,1,-0.5174406795660781,14.0,294.0,15.0,11.0,9.858823529411765,32.666666666666664,38.47058823529412,182.70588235294116,419.6372489000005
26,15462.418967,1,-0.6352537061283371,49.0,321.0,20.0,19.0,5.905882352941177,154.0,76.23529411764706,152.11764705882354,437.6442862999993
27,15479.8875502,1,-0.5790602629524553,17.0,321.0,20.0,19.0,7.6,32.666666666666664,38.11764705882353,182.47058823529412,455.11286949999885
28,15497.3271881,1,-0.6912240010680488,49.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,472.55250739999974
29,15517.1323825,1,-0.6854463403248496,49.0,321.0,20.0,19.0,7.6,32.666666666666664,83.64705882352942,190.0,492.35770179999963
30,15537.3203926,1,-0.6865042121812406,49.0,321.0,20.0,19.0,7.6,32.666666666666664,15.529411764705884,182.47058823529412,512.5457119000002
31,15555.8914645,1,-0.71204573434222,49.0,321.0,11.0,19.0,9.858823529411765,32.666666666666664,38.47058823529412,182.47058823529412,531.1167838000001
32,15573.7842151,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,549.0095344000001
33,15592.5986993,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,567.8240186000003
34,15611.552921,1,-0.6430058535569606,49.0,321.0,20.0,19.0,5.905882352941177,154.0,76.23529411764706,159.64705882352942,586.7782403000001
35,15630.2865214,1,-0.5578648758993164,13.0,321.0,20.0,19.0,7.6,32.666666666666664,15.529411764705884,182.47058823529412,605.5118406999991
36,15649.6054936,1,-0.6912240010680488,49.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,624.8308128999997
37,15668.6268416,1,-0.6884649545850522,48.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,643.8521609
38,15687.8973592,1,-0.7379520089981566,48.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,198.47058823529412,663.1226784999999
39,15707.1792792,1,-0.7773089895994154,48.0,321.0,18.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,682.4045984999993
40,15726.567767,1,-0.6912240010680488,49.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,701.7930863000001
41,15745.8490858,1,-0.7141165993938151,49.0,321.0,11.0,19.0,9.576470588235294,32.666666666666664,38.47058823529412,182.47058823529412,721.0744051000001
42,15765.6442021,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,740.8695213999999
43,15785.3182723,1,-0.6912240010680488,49.0,321.0,20.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,760.5435916000006
44,15806.6003863,1,-0.7364236946492625,49.0,321.0,19.0,19.0,7.6,54.0,38.47058823529412,182.47058823529412,781.8257056000002
45,15827.2408799,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,802.4661992000001
46,15848.9941894,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,824.2195087
47,15868.584445,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,843.8097643000001
48,15888.4295346,1,-0.7378202831925414,48.0,321.0,19.0,19.0,7.6,43.33333333333333,38.47058823529412,198.47058823529412,863.6548538999996
49,15908.1806546,1,-0.7397954151588296,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,883.4059739000004
50,15927.7811311,1,-0.771671116923161,48.0,305.0,18.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,903.0064504000002
51,15947.2855725,1,-0.7408408113522723,49.0,321.0,19.0,19.0,7.6,43.33333333333333,38.47058823529412,198.47058823529412,922.5108918000005
52,15966.6349825,1,-0.7353736794708151,48.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,941.8603017999994
53,15986.1967603,1,-0.7364236946492625,49.0,321.0,19.0,19.0,7.6,54.0,38.47058823529412,182.47058823529412,961.422079599999
54,16006.0281282,1,-0.7965730876118491,49.0,321.0,15.0,19.0,7.6,32.666666666666664,38.47058823529412,152.35294117647058,981.2534474999993
55,16025.2911755,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,1000.5164948000001
56,16045.5884855,1,-0.7777732650266005,48.0,321.0,18.0,19.0,7.529411764705882,32.666666666666664,38.47058823529412,190.0,1020.8138048000001
57,16065.8183954,1,-0.7383903681889871,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.0,1041.0437146999993
58,16085.2074727,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,1060.4327919999996
59,16105.0081364,1,-0.7321192025228707,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,152.35294117647058,1080.2334556999995
60,16124.7166595,1,-0.7812595066028157,49.0,321.0,18.0,19.0,7.529411764705882,32.666666666666664,38.47058823529412,190.0,1099.9419787999996
61,16144.3958523,1,-0.7770510232526725,48.0,321.0,18.0,19.0,7.6,32.666666666666664,35.64705882352941,190.0,1119.6211715999998
62,16163.9701294,1,-0.7812595066028157,49.0,321.0,18.0,19.0,7.529411764705882,32.666666666666664,38.47058823529412,190.0,1139.1954487000003
63,16183.2249643,1,-0.7367175797462708,48.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,190.0,1158.4502835999992
64,16202.5478049,1,-0.7793775834855371,49.0,321.0,18.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,1177.773124199999
65,16221.9823466,1,-0.7273507415729189,48.0,305.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.0,1197.2076658999995
66,16241.6231133,1,-0.7965730876118491,49.0,321.0,15.0,19.0,7.6,32.666666666666664,38.47058823529412,152.35294117647058,1216.8484325999998
67,16260.6406422,1,-0.7384705135875966,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,182.47058823529412,1235.8659614999997
68,16281.2806272,1,-0.7841933499201373,49.0,321.0,18.0,19.0,3.0823529411764707,32.666666666666664,38.47058823529412,182.47058823529412,1256.5059464999995
69,16300.6845481,1,-0.7812595066028157,49.0,321.0,18.0,19.0,7.529411764705882,32.666666666666664,38.47058823529412,190.0,1275.9098673999997
70,16320.7675553,1,-0.7687987498330358,48.0,321.0,18.0,19.0,7.6,32.666666666666664,38.47058823529412,152.35294117647058,1295.9928746000005
71,16341.6465634,1,-0.8075983513574408,49.0,321.0,15.0,19.0,7.6,32.666666666666664,35.64705882352941,190.0,1316.8718826999993
72,16361.3353309,1,-0.7810163931990944,49.0,321.0,18.0,19.0,7.529411764705882,38.0,38.47058823529412,190.0,1336.5606501999991
73,16380.9771732,1,-0.7965730876118491,49.0,321.0,15.0,19.0,7.6,32.666666666666664,38.47058823529412,152.35294117647058,1356.2024925000005
74,16400.4663364,1,-0.7812595066028157,49.0,321.0,18.0,19.0,7.529411764705882,32.666666666666664,38.47058823529412,190.0,1375.6916557000004
75,16420.3888322,1,-0.8006999883204323,49.0,321.0,15.0,19.0,7.035294117647059,32.666666666666664,38.47058823529412,152.35294117647058,1395.6141514999981
76,16444.0540229,1,-0.7321192025228707,49.0,321.0,19.0,19.0,7.6,32.666666666666664,38.47058823529412,152.35294117647058,1419.2793421999995
77,16463.8387646,1,-0.7783094348482046,49.0,321.0,15.0,19.0,9.858823529411765,32.666666666666664,38.47058823529412,152.35294117647058,1439.0640839000007
78,16483.976551,1,-0.7783094348482046,49.0,321.0,15.0,19.0,9.858823529411765,32.666666666666664,38.47058823529412,152.35294117647058,1459.2018702999994
79,16503.8042744,1,-0.8075983513574408,49.0,321.0,15.0,19.0,7.6,32.666666666666664,35.64705882352941,190.0,1479.029593700001
80,16523.2753273,1,-0.7718441789057724,49.0,289.0,18.0,19.0,3.0823529411764707,32.666666666666664,38.47058823529412,182.47058823529412,1498.5006466000013
81,16543.2831671,1,-0.8006999883204323,49.0,321.0,15.0,19.0,7.035294117647059,32.666666666666664,38.47058823529412,152.35294117647058,1518.5084863999982
82,16562.6113653,1,-0.7801081858439346,49.0,321.0,15.0,19.0,7.035294117647059,118.0,38.47058823529412,152.35294117647058,1537.836684599999
83,16582.4200472,1,-0.7768080405838363,49.0,305.0,18.0,19.0,7.529411764705882,32.666666666666664,38.47058823529412,190.0,1557.6453665000008
84,16602.3727779,1,-0.7965730876118491,49.0,321.0,15.0,19.0,7.6,32.666666666666664,38.47058823529412,152.35294117647058,1577.5980971999998
85,16622.5158602,1,-0.7965730876118491,49.0,321.0,15.0,19.0,7.6,32.666666666666664,38.47058823529412,152.35294117647058,1597.7411795000007
86,16642.2862551,1,-0.8075983513574408,49.0,321.0,15.0,19.0,7.6,32.666666666666664,35.64705882352941,190.0,1617.5115743999995
87,16661.7377151,1,-0.8072666053035891,49.0,321.0,15.0,19.0,7.6,30.0,35.64705882352941,190.0,1636.9630343999997
