iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,11283.7301188,1,0.7316836268234375,10.0,200.0,5.0,5.0,1.0,30.0,28.23529411764706,191.1764705882353,0.0
1,11304.3865446,1,-0.7052128039799181,37.0,286.0,20.0,16.0,4.882352941176471,190.66666666666666,60.352941176470594,170.47058823529412,20.65642579999985
2,11324.2679296,1,-0.6777053456698195,37.0,286.0,20.0,16.0,9.4,190.66666666666666,60.352941176470594,170.47058823529412,40.53781080000044
3,11340.3626956,1,-0.662061322678607,37.0,287.0,10.0,16.0,3.7529411764705882,190.66666666666666,60.352941176470594,170.47058823529412,56.63257680000061
4,11350.1190021,1,-0.7052128039799181,37.0,286.0,20.0,16.0,4.882352941176471,190.66666666666666,60.352941176470594,170.47058823529412,66.38888330000009
