iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,11438.3770085,1,0.7316836268234375,10.0,200.0,5.0,5.0,1.0,30.0,28.23529411764706,191.1764705882353,0.0
1,11460.8615921,1,-0.47481399228715343,13.0,345.0,17.0,10.0,8.235294117647058,83.33333333333333,66.0,158.94117647058823,22.484583600000406
2,11482.3760826,1,0.9488306755118512,50.0,218.0,18.0,16.0,6.117647058823529,71.33333333333333,88.23529411764706,159.88235294117646,43.99907410000014
3,11507.9971688,1,-0.6821192923438827,25.0,303.0,16.0,11.0,5.0588235294117645,196.0,46.94117647058824,204.11764705882354,69.62016030000086
4,11530.5277078,1,-0.6515723596625161,33.0,324.0,18.0,11.0,3.188235294117647,58.0,52.58823529411765,191.41176470588235,92.15069930000027
5,11553.4973048,1,-0.555565658439553,60.0,276.0,9.0,12.0,6.929411764705883,119.33333333333333,20.47058823529412,153.76470588235293,115.12029629999961
6,11576.9175986,1,-0.6573224522029056,46.0,330.0,11.0,14.0,5.623529411764705,101.33333333333333,35.64705882352941,194.47058823529412,138.54059009999946
7,11602.4052324,1,-0.5241565530238691,21.0,299.0,14.0,7.0,4.91764705882353,176.66666666666666,67.76470588235294,198.0,164.02822390000074
8,11627.0640494,1,-0.70947848673709,21.0,241.0,15.0,18.0,3.4352941176470586,38.666666666666664,39.529411764705884,190.94117647058823,188.68704090000028
9,11648.7364335,1,0.3858788617683306,25.0,299.0,8.0,11.0,2.8,197.33333333333331,46.94117647058824,196.58823529411765,210.35942500000056
10,11671.1375917,1,-0.7262339266376954,21.0,289.0,15.0,20.0,3.2941176470588234,38.666666666666664,42.70588235294118,190.0,232.76058320000084
11,11693.8049705,1,-0.31955197545215025,21.0,315.0,6.0,8.0,4.91764705882353,134.0,69.1764705882353,197.05882352941177,255.42796199999975
12,11717.4607701,1,-0.6669300808998918,46.0,338.0,11.0,14.0,5.623529411764705,101.33333333333333,35.64705882352941,209.52941176470588,279.0837616000008
13,11741.7876649,1,-0.6679264364540157,32.0,252.0,18.0,11.0,3.188235294117647,100.66666666666666,52.58823529411765,191.41176470588235,303.41065640000124
14,11764.8025588,1,-0.5773582709975744,45.0,345.0,17.0,10.0,3.7176470588235295,83.33333333333333,88.58823529411765,158.94117647058823,326.4255503000004
15,11787.5196129,1,-0.49821429752092433,13.0,220.0,17.0,10.0,8.235294117647058,90.0,65.64705882352942,158.47058823529412,349.1426044
16,11810.0155002,1,-0.7650173945412075,56.0,330.0,15.0,14.0,5.623529411764705,58.0,35.64705882352941,194.47058823529412,371.6384916999996
17,11833.703115,1,-0.590181872879099,44.0,226.0,10.0,15.0,6.470588235294118,112.66666666666666,88.23529411764706,163.64705882352942,395.3261065000006
18,11857.1342815,1,-0.545401495917749,21.0,301.0,16.0,11.0,5.0588235294117645,196.0,2.4705882352941178,204.11764705882354,418.7572730000011
19,11880.1159183,1,-0.2151268310153159,38.0,357.0,8.0,5.0,6.541176470588235,115.33333333333333,21.88235294117647,200.11764705882354,441.73890980000033
20,11902.967008,1,-0.8381155469588525,57.0,305.0,15.0,18.0,4.0,38.666666666666664,39.529411764705884,160.8235294117647,464.5899995
21,11926.1498203,1,-0.641862510742195,21.0,267.0,14.0,11.0,4.91764705882353,176.66666666666666,67.76470588235294,205.52941176470588,487.77281179999954
22,11948.7982222,1,-0.6537092519166703,31.0,308.0,18.0,11.0,3.188235294117647,58.0,52.58823529411765,192.35294117647058,510.4212136999995
23,11971.8519269,1,-0.6432683912449856,21.0,241.0,7.0,18.0,3.4352941176470586,81.33333333333333,40.94117647058824,190.94117647058823,533.4749184000011
24,11994.9507012,1,-0.7174462140990201,21.0,280.0,15.0,20.0,3.2941176470588234,38.666666666666664,42.70588235294118,158.0,556.5736926999998
25,12018.1756803,1,-0.4548549909085242,44.0,230.0,6.0,15.0,5.905882352941177,112.66666666666666,82.58823529411765,163.64705882352942,579.7986718000011
26,12041.2489624,1,-0.6485201430170218,32.0,252.0,20.0,11.0,7.705882352941177,103.33333333333333,53.294117647058826,191.41176470588235,602.8719539000012
27,12066.2291508,1,-0.7503160177746406,52.0,330.0,15.0,14.0,5.623529411764705,58.0,35.64705882352941,194.47058823529412,627.8521423000002
28,12090.9434057,1,-0.7229326352749966,25.0,305.0,13.0,20.0,4.0,124.0,28.58823529411765,160.8235294117647,652.5663972000002
29,12115.0293088,1,-0.6404845386246406,27.0,220.0,17.0,18.0,8.235294117647058,90.0,66.0,158.47058823529412,676.6523003000002
30,12138.5488173,1,-0.36021572507095284,44.0,218.0,5.0,15.0,6.470588235294118,112.66666666666666,89.64705882352942,160.8235294117647,700.1718087999998
31,12161.4588898,1,-0.8215127352192777,57.0,305.0,15.0,18.0,5.129411764705882,38.666666666666664,80.47058823529412,152.8235294117647,723.0818813000005
32,12182.8048914,1,0.8410252253881648,48.0,252.0,18.0,11.0,2.9058823529411764,100.66666666666666,63.88235294117648,183.88235294117646,744.4278828999995
33,12204.5524652,1,0.9669251661585684,21.0,289.0,15.0,20.0,1.035294117647059,38.0,42.352941176470594,190.23529411764707,766.1754567000007
34,12226.4081718,1,0.6330274707495568,42.0,338.0,12.0,14.0,1.0705882352941176,186.66666666666666,30.000000000000004,208.58823529411765,788.0311633000001
35,12249.031575,1,-0.6298072247947551,37.0,301.0,16.0,11.0,5.0588235294117645,196.0,8.11764705882353,204.11764705882354,810.6545665000012
36,12272.2521493,1,-0.8240120953091274,56.0,274.0,15.0,18.0,4.0,36.0,17.294117647058826,160.8235294117647,833.8751408000007
37,12295.033106,1,-0.6177082815254805,32.0,316.0,15.0,11.0,7.741176470588235,103.33333333333333,51.529411764705884,191.41176470588235,856.6560975000011
38,12317.6774307,1,-0.6629694344216149,36.0,330.0,15.0,14.0,5.623529411764705,58.0,34.23529411764706,160.8235294117647,879.3004222
39,12341.9348445,1,-0.7618275149415631,53.0,305.0,13.0,20.0,8.51764705882353,118.66666666666666,73.76470588235294,160.8235294117647,903.557836
40,12364.6334657,1,-0.5988497897269278,13.0,241.0,7.0,18.0,4.0,37.333333333333336,40.94117647058824,175.88235294117646,926.256457200001
41,12387.5708262,1,-0.42574469539360527,16.0,226.0,6.0,15.0,5.8352941176470585,112.66666666666666,82.58823529411765,163.64705882352942,949.1938177000011
42,12410.2141489,1,-0.8306251903217605,57.0,305.0,16.0,18.0,4.564705882352941,38.666666666666664,80.47058823529412,152.8235294117647,971.8371404000009
43,12433.117733,1,-0.6510870537647512,26.0,220.0,17.0,18.0,7.952941176470588,47.33333333333333,60.352941176470594,160.35294117647058,994.7407244999995
44,12455.8663616,1,-0.7861227893331614,57.0,305.0,19.0,18.0,4.564705882352941,49.33333333333333,69.1764705882353,160.35294117647058,1017.4893530999998
45,12477.4195097,1,0.8728958271391942,25.0,265.0,13.0,20.0,1.7411764705882353,120.0,28.58823529411765,158.94117647058823,1039.0425011999996
46,12500.4101111,1,-0.4594123941582805,56.0,346.0,15.0,6.0,7.88235294117647,58.666666666666664,36.352941176470594,194.47058823529412,1062.0331026000003
47,12523.1771956,1,-0.6087962520906478,16.0,252.0,19.0,11.0,7.141176470588235,103.33333333333333,47.64705882352941,191.41176470588235,1084.8001870999997
48,12546.4425066,1,-0.7845045415870127,37.0,280.0,15.0,20.0,3.2941176470588234,38.666666666666664,43.411764705882355,159.88235294117646,1108.0654981000007
49,12569.1639364,1,0.6826827524090252,50.0,338.0,12.0,14.0,1.0705882352941176,186.66666666666666,86.47058823529413,204.8235294117647,1130.7869279000006
50,12592.4592652,1,-0.5188626233344056,21.0,256.0,5.0,18.0,8.094117647058823,98.66666666666666,41.64705882352941,190.94117647058823,1154.0822566999996
51,12615.0922988,1,-0.6503122916820694,55.0,305.0,7.0,20.0,3.4352941176470586,50.666666666666664,39.529411764705884,160.8235294117647,1176.7152903000006
52,12637.1823701,1,-0.5991656816056166,16.0,254.0,19.0,19.0,7.141176470588235,103.33333333333333,47.64705882352941,193.29411764705884,1198.8053615999997
53,12658.3783695,1,0.9694762234981847,57.0,273.0,19.0,18.0,4.847058823529412,49.33333333333333,69.1764705882353,190.47058823529412,1220.0013610000005
54,12681.0809819,1,-0.5882996743470268,13.0,245.0,7.0,18.0,5.129411764705882,37.333333333333336,40.94117647058824,175.88235294117646,1242.703973400001
55,12703.5081418,1,-0.6614369591098082,26.0,220.0,17.0,18.0,7.952941176470588,47.33333333333333,59.64705882352941,190.94117647058823,1265.1311333000012
56,12726.4519929,1,-0.8212233928707803,57.0,305.0,15.0,17.0,4.0,49.33333333333333,42.352941176470594,159.88235294117646,1288.0749844000002
57,12749.8110398,1,-0.8187935327530701,57.0,275.0,16.0,18.0,4.635294117647058,40.0,80.47058823529412,152.8235294117647,1311.4340313000012
58,12772.7027349,1,-0.6812128460365815,21.0,256.0,15.0,20.0,9.788235294117648,104.0,18.35294117647059,190.94117647058823,1334.3257264000003
59,12797.0246516,1,-0.5450450883946999,49.0,305.0,19.0,6.0,4.564705882352941,50.666666666666664,47.294117647058826,193.29411764705884,1358.647643100001
60,12821.0504243,1,-0.8206056901583396,56.0,272.0,15.0,18.0,5.129411764705882,36.0,17.294117647058826,153.2941176470588,1382.6734158
61,12844.055904,1,-0.7208923460530916,37.0,304.0,13.0,20.0,8.51764705882353,118.66666666666666,28.58823529411765,160.8235294117647,1405.678895500001
62,12867.1031227,1,-0.5883306265060003,13.0,245.0,7.0,18.0,5.129411764705882,37.333333333333336,41.64705882352941,175.88235294117646,1428.7261142000007
63,12889.3089094,1,0.994920649699196,57.0,297.0,20.0,18.0,4.0,38.666666666666664,39.529411764705884,161.05882352941177,1450.931900900001
64,12913.602308,1,-0.6654415285125089,26.0,348.0,17.0,18.0,8.51764705882353,50.0,59.64705882352941,160.8235294117647,1475.2252995
65,12936.539308,1,0.9296647041683199,52.0,275.0,20.0,18.0,4.564705882352941,124.66666666666666,69.1764705882353,153.05882352941177,1498.1622994999998
66,12958.0286401,1,0.9608453882890329,57.0,305.0,16.0,17.0,2.3058823529411763,46.666666666666664,42.352941176470594,174.94117647058823,1519.6516315999997
67,12980.7584035,1,-0.6361350105005299,37.0,200.0,13.0,19.0,8.8,129.33333333333331,74.47058823529412,158.94117647058823,1542.3813950000003
68,13003.3873804,1,-0.560122111538486,20.0,258.0,7.0,19.0,9.717647058823529,104.0,18.35294117647059,160.35294117647058,1565.0103718999999
69,13024.6618605,1,0.972670697349244,57.0,275.0,20.0,14.0,2.235294117647059,40.0,7.058823529411765,152.8235294117647,1586.2848520000007
70,13047.4783909,1,-0.6646168085241465,21.0,256.0,11.0,18.0,9.788235294117648,104.0,30.705882352941178,190.94117647058823,1609.1013824000001
71,13070.2253288,1,-0.843546327088628,56.0,272.0,15.0,20.0,5.129411764705882,44.0,17.294117647058826,164.58823529411765,1631.8483202999996
72,13093.1301849,1,-0.6964986890207605,25.0,243.0,15.0,17.0,4.0,44.0,76.23529411764706,163.64705882352942,1654.7531763999996
73,13114.1006559,1,0.9814083017802776,57.0,289.0,19.0,18.0,4.847058823529412,44.0,69.1764705882353,186.94117647058823,1675.7236474000001
74,13137.975754,1,-0.7338460996492826,37.0,306.0,13.0,20.0,8.305882352941175,118.66666666666666,22.941176470588236,178.7058823529412,1699.5987454999995
75,13161.1627492,1,-0.6238262230097907,49.0,233.0,15.0,10.0,4.070588235294117,124.0,17.647058823529413,160.8235294117647,1722.785740700001
76,13183.983026,1,-0.6814709205630056,21.0,320.0,11.0,20.0,9.788235294117648,104.0,30.705882352941178,190.94117647058823,1745.6060175000002
77,13207.588351,1,-0.6496437534065688,26.0,348.0,17.0,18.0,8.552941176470588,135.33333333333331,61.05882352941177,161.05882352941177,1769.2113425000007
78,13230.9552536,1,-0.8373955183997828,56.0,272.0,15.0,20.0,5.129411764705882,86.66666666666666,17.294117647058826,177.76470588235293,1792.5782450999995
79,13252.5237427,1,0.977580643572472,33.0,274.0,20.0,14.0,2.235294117647059,34.666666666666664,30.705882352941178,152.8235294117647,1814.1467341999996
80,13275.272837,1,-0.6629735362813597,53.0,200.0,13.0,19.0,8.8,129.33333333333331,77.29411764705883,158.94117647058823,1836.8958285000008
81,13298.1455274,1,-0.6470366129369708,52.0,305.0,15.0,10.0,3.4352941176470586,38.666666666666664,39.529411764705884,160.8235294117647,1859.7685189000003
82,13321.0519656,1,-0.6560719625866939,13.0,213.0,7.0,18.0,4.0,122.66666666666666,38.82352941176471,205.52941176470588,1882.6749571
83,13342.5911926,1,0.880084381201663,13.0,233.0,7.0,14.0,2.8705882352941177,37.333333333333336,40.58823529411765,160.8235294117647,1904.2141841000011
84,13365.0405353,1,-0.5843981543349268,34.0,350.0,9.0,18.0,8.8,50.0,59.64705882352941,161.05882352941177,1926.663526800001
85,13388.0526544,1,-0.6426131869565851,57.0,237.0,15.0,10.0,4.070588235294117,124.0,19.058823529411764,160.8235294117647,1949.6756459000007
86,13411.0111778,1,-0.8129372151752096,57.0,305.0,15.0,18.0,8.376470588235293,38.666666666666664,16.941176470588236,190.94117647058823,1972.6341692999995
87,13434.8821855,1,-0.724899718633462,24.0,305.0,15.0,20.0,5.129411764705882,33.333333333333336,17.294117647058826,164.58823529411765,1996.505177000001
88,13459.0981715,1,-0.6578664156371972,27.0,348.0,17.0,18.0,8.588235294117647,136.0,15.882352941176471,162.94117647058823,2020.7211630000002
89,13490.0330838,1,-0.5407627213995992,22.0,346.0,9.0,18.0,8.623529411764705,50.0,82.23529411764706,161.05882352941177,2051.6560753000012
90,13518.4907017,1,-0.7724969372970785,41.0,275.0,13.0,20.0,5.129411764705882,120.0,31.411764705882355,157.05882352941177,2080.113693200001
91,13543.4929431,1,-0.7504427780553236,51.0,320.0,11.0,20.0,9.788235294117648,189.33333333333331,25.058823529411768,190.94117647058823,2105.1159346000004
92,13567.6860359,1,-0.4724621644203279,56.0,289.0,15.0,6.0,5.129411764705882,86.66666666666666,11.647058823529413,163.64705882352942,2129.3090274000006
93,13592.5384479,1,-0.6101095102627793,57.0,305.0,13.0,10.0,8.376470588235293,70.66666666666666,16.941176470588236,209.76470588235293,2154.1614394000007
94,13616.6367656,1,-0.5092187398594978,18.0,305.0,15.0,10.0,4.564705882352941,40.0,84.70588235294119,160.8235294117647,2178.2597571000006
95,13638.9828682,1,0.7105775967334864,45.0,213.0,7.0,18.0,1.7411764705882353,122.0,38.11764705882353,189.52941176470588,2200.605859700001
96,13663.0472501,1,-0.6907798840695174,25.0,321.0,15.0,18.0,8.376470588235293,76.0,62.117647058823536,190.94117647058823,2224.6702416000007
97,13687.4272159,1,-0.6639407331503345,11.0,320.0,11.0,20.0,9.788235294117648,104.0,29.294117647058826,205.52941176470588,2249.0502073999996
98,13712.2521906,1,-0.7789668931956324,56.0,281.0,15.0,15.0,5.129411764705882,44.0,18.0,157.05882352941177,2273.8751821000005
99,13738.5121015,1,-0.6634644814907313,56.0,272.0,7.0,20.0,5.482352941176471,86.66666666666666,18.0,176.8235294117647,2300.135093000001
100,13762.378018,1,-0.7061514422390819,24.0,275.0,15.0,18.0,5.129411764705882,76.0,63.1764705882353,164.58823529411765,2324.0010095
101,13785.4797718,1,-0.69704624587707,51.0,286.0,11.0,20.0,9.788235294117648,189.33333333333331,2.4705882352941178,190.94117647058823,2347.1027633000012
102,13814.9844937,1,-0.6825452382443129,20.0,275.0,15.0,18.0,5.129411764705882,76.0,63.1764705882353,157.05882352941177,2376.6074852
103,13838.5694362,1,-0.7523823327036532,41.0,321.0,15.0,18.0,8.376470588235293,33.333333333333336,62.117647058823536,190.94117647058823,2400.1924277
104,13861.7651094,1,-0.6032701961424464,11.0,344.0,17.0,18.0,8.588235294117647,156.0,4.588235294117648,179.88235294117646,2423.3881008999997
105,13885.337283,1,-0.6296634323716721,50.0,273.0,15.0,10.0,4.564705882352941,38.666666666666664,85.05882352941177,160.8235294117647,2446.960274500001
106,13910.2379879,1,-0.5494580848825723,40.0,271.0,15.0,8.0,5.129411764705882,44.0,17.294117647058826,187.1764705882353,2471.8609794000004
107,13933.493429,1,-0.8259277112021784,57.0,299.0,13.0,20.0,4.988235294117647,130.66666666666666,31.411764705882355,160.11764705882354,2495.1164205000005
108,13957.0752348,1,-0.5970477762908809,11.0,220.0,15.0,15.0,5.2,44.0,2.4705882352941178,157.05882352941177,2518.698226300001
109,13979.821792,1,-0.691137130673104,27.0,320.0,19.0,16.0,9.788235294117648,104.0,31.411764705882355,205.52941176470588,2541.444783500001
110,14002.9729162,1,-0.7326481615745963,41.0,275.0,13.0,20.0,9.929411764705883,120.0,31.411764705882355,157.2941176470588,2564.5959077000007
111,14026.5995506,1,-0.3973949857866491,45.0,213.0,5.0,10.0,6.258823529411765,120.66666666666666,38.11764705882353,189.76470588235293,2588.2225421000003
112,14049.8333188,1,-0.7405937785915487,56.0,208.0,13.0,20.0,5.129411764705882,129.33333333333331,17.294117647058826,164.58823529411765,2611.4563103
113,14073.5689059,1,-0.6055361125442832,57.0,277.0,13.0,10.0,8.658823529411766,72.0,17.294117647058826,172.11764705882354,2635.1918974
114,14096.359643,1,-0.7197377757174009,43.0,320.0,11.0,19.0,9.788235294117648,189.33333333333331,27.88235294117647,190.94117647058823,2657.9826345
115,14120.149364,1,-0.6724126340225294,39.0,273.0,13.0,16.0,9.894117647058824,120.0,31.058823529411768,157.2941176470588,2681.772355500001
116,14142.7225519,1,-0.6636505569399805,22.0,272.0,13.0,16.0,5.411764705882353,128.66666666666666,31.411764705882355,163.64705882352942,2704.3455434000007
117,14165.7503759,1,-0.7596635835430331,50.0,286.0,12.0,20.0,7.6,104.0,2.4705882352941178,190.94117647058823,2727.3733673999996
118,14188.7762554,1,-0.7807558452888286,55.0,299.0,13.0,20.0,9.505882352941176,130.66666666666666,31.058823529411768,160.11764705882354,2750.3992469000004
119,14210.6806624,1,0.9076372638215615,57.0,269.0,19.0,10.0,8.623529411764705,61.33333333333333,17.294117647058826,171.1764705882353,2772.3036539000004
120,14238.1537244,1,-0.5397743340309631,18.0,281.0,14.0,10.0,4.705882352941177,38.666666666666664,33.88235294117647,178.7058823529412,2799.7767158999995
121,14265.2549741,1,-0.5467499367895781,40.0,279.0,15.0,8.0,4.564705882352941,64.66666666666666,11.647058823529413,187.1764705882353,2826.8779656000006
122,14289.0470054,1,-0.7819340417090996,54.0,224.0,13.0,20.0,5.129411764705882,130.66666666666666,17.294117647058826,194.70588235294116,2850.6699969
