iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,27808.440237,1,0.7316836268234375,10.0,200.0,5.0,5.0,1.0,30.0,28.23529411764706,191.1764705882353,0.0
1,27845.9608053,1,0.46675920237750135,16.0,324.0,15.0,5.0,2.5882352941176467,172.0,80.47058823529412,200.11764705882354,37.520568300002196
2,27883.2949627,1,0.9053641885147394,37.0,218.0,14.0,20.0,1.0,94.66666666666666,9.176470588235295,179.1764705882353,74.85472570000275
3,27913.5526533,1,0.5551769523878871,41.0,247.0,8.0,8.0,2.376470588235294,128.0,39.1764705882353,172.35294117647058,105.11241630000222
4,27949.4726424,1,-0.17865623848754228,50.0,228.0,7.0,5.0,10.0,147.33333333333331,7.058823529411765,180.35294117647058,141.03240540000115
5,27979.3996,1,0.6768176809768397,59.0,200.0,17.0,5.0,6.08235294117647,164.66666666666666,75.88235294117648,160.35294117647058,170.95936300000176
6,28007.8669834,1,-0.5031724347765786,15.0,329.0,7.0,18.0,3.5058823529411764,97.33333333333333,69.52941176470588,170.23529411764707,199.4267464000004
7,28033.7592885,1,-0.5860575921753874,37.0,289.0,10.0,15.0,9.576470588235294,32.666666666666664,49.411764705882355,158.0,225.3190515000024
8,28058.6460853,1,-0.6125809101454153,37.0,289.0,10.0,15.0,7.317647058823529,32.666666666666664,49.411764705882355,161.76470588235293,250.20584830000007
9,28083.6395236,1,-0.3149991402732821,40.0,215.0,8.0,6.0,9.152941176470588,128.0,39.1764705882353,172.35294117647058,275.19928660000005
10,28107.6377944,1,-0.7690867893222703,51.0,332.0,14.0,19.0,5.270588235294118,144.0,68.82352941176471,163.41176470588235,299.19755740000255
11,28132.0630386,1,-0.5390246206431705,17.0,337.0,7.0,20.0,3.5058823529411764,97.33333333333333,69.52941176470588,170.23529411764707,323.6228016000023
12,28155.4385832,1,0.9307855873556898,17.0,219.0,20.0,20.0,1.0,94.66666666666666,9.176470588235295,179.1764705882353,346.99834620000183
13,28180.2387001,1,-0.5837385266021938,36.0,324.0,15.0,9.0,3.152941176470588,172.0,81.1764705882353,200.11764705882354,371.79846309999994
14,28204.7864608,1,-0.45319894974795616,39.0,232.0,11.0,8.0,3.6823529411764704,101.33333333333333,3.1764705882352944,174.0,396.3462238000029
15,28229.1630908,1,-0.17770540002809118,15.0,228.0,7.0,5.0,5.482352941176471,147.33333333333331,7.058823529411765,180.35294117647058,420.72285380000176
16,28251.7410016,1,0.7719686033528318,10.0,200.0,7.0,5.0,1.035294117647059,30.0,28.23529411764706,190.23529411764707,443.30076460000055
17,28276.0154844,1,-0.5033518691111099,15.0,329.0,7.0,18.0,3.788235294117647,97.33333333333333,69.52941176470588,170.23529411764707,467.5752474000001
18,28300.4971888,1,-0.34031532194275016,19.0,216.0,17.0,5.0,6.152941176470589,164.66666666666666,75.88235294117648,160.35294117647058,492.0569518000011
19,28324.9648653,1,-0.2956105301667331,16.0,215.0,8.0,6.0,9.152941176470588,128.0,39.1764705882353,172.11764705882354,516.5246283000015
20,28348.9395989,1,-0.6107384000164249,40.0,353.0,7.0,20.0,3.5058823529411764,97.33333333333333,46.94117647058824,177.76470588235293,540.4993619000015
21,28373.5824537,1,-0.3134563399619918,59.0,229.0,7.0,5.0,5.482352941176471,147.33333333333331,52.235294117647065,180.35294117647058,565.1422167000019
22,28398.3430591,1,-0.363208106297265,53.0,273.0,10.0,7.0,7.247058823529412,32.666666666666664,49.411764705882355,161.76470588235293,589.9028221000008
23,28422.2207599,1,-0.6743152826971254,35.0,332.0,14.0,19.0,9.223529411764705,146.66666666666666,68.11764705882354,163.41176470588235,613.7805229000005
24,28446.6829265,1,-0.3477601580261047,36.0,232.0,11.0,6.0,3.6823529411764704,101.33333333333333,3.1764705882352944,174.23529411764707,638.2426895000026
25,28470.7374632,1,-0.5936628416312091,39.0,324.0,15.0,9.0,3.152941176470588,172.0,81.1764705882353,200.11764705882354,662.2972262000003
26,28494.8240452,1,-0.6120054244789865,37.0,289.0,10.0,15.0,7.317647058823529,30.0,49.411764705882355,161.76470588235293,686.3838082000002
27,28518.904493,1,-0.4941909306691205,15.0,333.0,7.0,18.0,3.5058823529411764,97.33333333333333,69.52941176470588,169.2941176470588,710.4642559999993
28,28543.3872451,1,-0.5920063838104175,36.0,305.0,7.0,19.0,3.5058823529411764,97.33333333333333,75.1764705882353,170.23529411764707,734.9470081
29,28567.8304811,1,-0.6602169938369871,17.0,356.0,15.0,17.0,3.152941176470588,86.66666666666666,69.88235294117648,200.11764705882354,759.3902441000027
30,28591.9627472,1,-0.2435362234648274,15.0,224.0,11.0,5.0,5.482352941176471,67.33333333333333,7.411764705882353,180.35294117647058,783.5225102000004
31,28616.3880872,1,-0.7188623561948955,51.0,332.0,14.0,15.0,5.270588235294118,157.33333333333331,23.647058823529413,161.2941176470588,807.947850200002
32,28639.0931947,1,0.9128760274994948,10.0,220.0,15.0,9.0,1.035294117647059,30.0,25.411764705882355,190.23529411764707,830.6529577000001
33,28662.8873201,1,-0.624205888290896,49.0,353.0,7.0,20.0,3.5058823529411764,97.33333333333333,46.94117647058824,177.76470588235293,854.4470830999999
34,28686.8314349,1,-0.8005011260961802,56.0,356.0,15.0,17.0,3.152941176470588,86.66666666666666,69.88235294117648,207.64705882352942,878.3911979000004
35,28710.7687109,1,-0.3134563399619918,59.0,229.0,7.0,5.0,5.482352941176471,147.33333333333331,52.235294117647065,180.35294117647058,902.328473900001
