iteration,timestamp,success,NPV_over_CAPEX,annual_carbon_offset,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h,time_sec
116,160210.8226555,1,-3.015130871528263,-364879.467519522,36.09610190093926,236.70928907522145,9.72139577970584,45.2011801130627,6.21277207922449,54.40084419859469,50.770424174774405,188.0630841504729,31.384277158030645,28.64468608367072,2062.2909832999867
117,160230.1843571,1,-4.372979108738573,-285403.4638443004,36.09610190093926,341.2697061962267,7.087932343597697,46.474719595063696,5.853272418904853,52.78084570982663,51.87842328269397,186.7359480898185,31.60000224055545,4.484283119172394,2081.6526848999783
118,160250.0034844,1,-3.099024528439277,-346166.8769581438,36.09610190093926,341.2697061962267,11.392470649372418,45.2011801130627,5.853272418904853,52.78084570982663,50.770424174774405,186.90610207122248,31.384277158030645,28.36135784120372,2101.471812199976
119,160268.9199952,1,-2.300057220705986,-407836.3781498781,23.80236223901508,269.34099086997685,13.712626476929493,44.76279193118437,5.655454334848482,192.45754962434063,64.17143555784499,199.33448467906354,74.09028530026016,15.01443609877867,2120.388322999992
120,160286.5616853,1,-2.3164343088016346,-378313.59474833787,26.02330559841846,227.28093659168175,10.103638251154774,35.49748966736929,6.115180070721987,118.10685457463907,10.444407030316533,171.45353434018662,177.66076583858836,26.874566362431374,2138.030013099982
121,160309.9229975,1,-3.3636957865939685,-350767.61582374386,23.80236223901508,277.21176290849957,9.734868949785202,39.519384644846554,5.650832067853557,120.03106779770802,63.77452716275239,198.2657147383185,74.09028530026016,17.927820242022104,2161.3913252999773
122,160329.1065873,1,-3.286624792715713,-345723.23980806983,57.61986792808679,341.2697061962267,10.047736255835517,48.302008067938296,6.365855715999961,81.88143434955076,48.78022385546642,187.984482651788,31.384277158030645,20.913272351689436,2180.5749150999764
123,160351.8059298,1,-2.249193741731867,-410403.6706958849,23.80236223901508,269.34099086997685,14.01164553417677,44.76279193118437,5.671943972633967,192.45754962434063,52.52092600339969,199.33448467906354,75.11734560289824,14.786067868993884,2203.2742575999873
124,160373.546771,1,-4.390013826915135,-279962.2669432352,36.09610190093926,341.59395581966334,7.087932343597697,44.83668054950423,5.836782781119368,52.78084570982663,63.888940782788964,186.7263335374415,30.592663537571177,4.026212824325349,2225.0150987999805
125,160391.2730865,1,-4.387711067548568,-280726.1793499049,36.09610190093926,340.4008665363802,7.087932343597697,45.2011801130627,6.580748803730863,52.78084570982663,50.770424174774405,186.7263335374415,31.60000224055545,4.139451531589925,2242.7414142999914
126,160413.1068113,1,-1.7070056599797827,-430781.8286207502,25.811425668007583,229.35461449046377,13.76475406396213,44.86210782095334,5.755142507237321,41.3330944315738,12.627839683073246,170.21960082642372,177.66076583858836,26.874566362431374,2264.575139099994
127,160431.4091274,1,-4.017474404983442,-320598.24880648404,36.09610190093926,238.3414403590542,7.095930947381356,44.97668778363368,5.878491057617379,52.61403783327903,50.97142606700349,189.5864749971875,31.384277158030645,4.071698183070669,2282.8774551999813
128,160450.730261,1,-3.13150830731513,-337497.18278513005,36.09610190093926,341.2697061962267,9.72139577970584,49.2257297748039,6.219776652804689,52.77870346496799,70.9609996022911,151.21262120458428,43.53400451985599,31.4710713018615,2302.1985887999763
129,160468.1625023,1,-3.8813716359459502,-334843.3072943994,36.09610190093926,243.00749384473792,7.095930947381356,44.844671126338234,6.161498507695948,181.160764660553,71.16200604353934,172.4575713156381,31.384277158030645,4.1579296581540195,2319.630830099981
130,160490.69125,1,-2.1874174392585854,-401253.1854850044,57.42143986676635,226.96318165057951,11.123509874128356,43.67699597224512,6.842649881077341,47.9151524257206,3.8816741619679744,153.05074926225126,164.5744613092585,21.160696079677983,2342.15957779999
131,160511.3597881,1,-1.6929562547936141,-430299.28348927083,33.30249149394774,229.35461449046377,13.76475406396213,44.86210782095334,6.124240905208024,41.3330944315738,12.627839683073246,171.45353434018662,177.66076583858836,26.874566362431374,2362.828115899989
132,160529.612334,1,-2.8324660765456993,-383746.59223060845,28.58246399204477,324.6437849698319,15.485230040468949,31.710343666323638,4.965666493962394,189.52139017820832,58.4122818788672,209.40538045290998,178.74480969453356,8.258594553244496,2381.0806617999915
133,160544.409648,1,-2.8121865983389536,-387445.63651456445,28.58246399204477,324.6437849698319,15.485230040468949,31.710343666323638,4.965666493962394,193.91604887235974,55.789989071812876,209.74511804412998,178.74480969453356,9.963156962109842,2395.8779757999873
134,160559.6541397,1,-1.9766975343775863,-424474.9803585338,29.606399004105477,309.9901783945099,15.485230040468949,48.02988940405541,5.110821422367708,189.65903404021446,50.75952460326644,209.40538045290998,178.74480969453356,9.963156962109842,2411.122467499983
135,160575.4338379,1,-3.146625901834114,-367661.32208857377,34.154186251327076,269.710322317316,10.051510628388158,43.81321457507498,5.650832067853557,121.09085806377452,61.8106008767034,199.33448467906354,61.03259263851746,17.927820242022104,2426.902165699983
136,160592.4084152,1,-3.2623634897466696,-358425.7914065184,23.80236223901508,269.710322317316,10.051510628388158,39.79773737485713,5.650832067853557,121.09085806377452,61.78432688722854,199.33448467906354,74.09028530026016,17.927820242022104,2443.8767430000007
137,160608.9012276,1,-3.479564394158242,-327700.3552535577,35.221835845581815,342.674135182757,9.72139577970584,45.20534891349168,5.853272418904853,52.78084570982663,50.770424174774405,189.98657006246947,31.384277158030645,28.64468608367072,2460.369555399986
138,160629.9606801,1,-1.688007202010173,-443955.47551893216,26.897571681460548,225.3738890062676,13.76475406396213,44.6116141126595,6.119802337716912,162.4303418594411,12.778257562161265,171.45353434018662,177.66076583858836,26.874566362431374,2481.4290078999766
139,160647.0593315,1,-2.0291932452395676,-406715.88047906006,26.02330559841846,226.91148202862416,13.756262284184187,44.709941377700986,6.119802337716912,170.18535849150174,12.778257562161265,169.88474633935485,26.603874943450066,20.18218253302706,2498.527659299987
140,160671.9521727,1,-2.585079121895755,-366934.6595525448,57.61986792808679,341.2697061962267,9.739586495248732,47.93782900069156,6.3842222378065845,65.84225110454153,50.770424174774405,188.48450584779744,184.52738777890391,20.913272351689436,2523.420500499982
141,160691.4634798,1,-2.4529408106530814,-402914.74906557024,31.967121723750566,324.5771050288666,13.749769016589873,44.857931145333055,4.965666493962394,173.50860893999032,61.76829928569806,209.40538045290998,178.74480969453356,9.963156962109842,2542.931807599991
142,160714.0742952,1,-3.3730962532244564,-355735.41928411584,28.580855153124276,269.710322317316,9.021178679779137,44.62466121708442,5.650832067853557,115.27012929461166,55.72384593109469,199.33448467906354,61.03259263851746,17.927820242022104,2565.5426229999866
143,160732.0284711,1,-3.0988327701954415,-371620.03704985895,34.154186251327076,264.36811647340767,10.051510628388158,43.81321457507498,5.6659405072917295,139.34204852010933,61.8106008767034,186.99584406749742,61.03259263851746,18.189270004253643,2583.496798899985
144,160751.678279,1,-4.383034680590123,-282010.52041753544,36.09610190093926,346.46506336587737,7.087932343597697,45.58001996524234,5.83816397946668,52.78084570982663,50.770424174774405,199.0649690479531,39.00754672194743,4.277854177825672,2603.146606800001
145,160770.5021556,1,-3.4932496537268816,-343886.1287540384,41.36889095991317,334.1747149836146,10.123855579419336,44.985097936161864,6.319025387702789,121.21140879522044,50.78971195795962,186.7263335374415,26.55464849528496,18.086728792326866,2621.970483399986
146,160789.4241234,1,-4.010431026008606,-301239.04296021134,34.355872533711704,269.710322317316,7.5788030010128296,39.725252247314685,5.552245411030203,52.966967137825364,61.8106008767034,201.4297599507622,80.3220063150844,4.332540414734092,2640.892451199994
147,160811.5401282,1,-4.357716798307336,-283746.51182083454,41.5705772422608,341.4283973985864,7.34196468978614,45.04342594489105,6.319025387702789,34.91574811972176,50.78907368760101,186.72383214229947,31.396046475702573,4.663954283243209,2663.0084559999814
148,160833.9461045,1,-3.384570767688205,-339303.08603784797,57.61986792808679,334.01602378062597,9.656344317337606,47.97366817855538,6.365855715999961,58.78007679379853,41.983447532433935,186.9182180187415,31.384277158030645,20.784115613588156,2685.4144322999928
149,160851.3526648,1,-1.6921508855353775,-427849.1023668163,25.811425668007583,229.35461449046377,13.76475406396213,44.86210782095334,7.596027616986168,41.3330944315738,16.06731409729264,154.62818703429312,180.0708317711791,26.874566362431374,2702.820992599998
150,160869.3425746,1,-4.120902171032272,-309841.4094875458,30.029349815656644,260.3884927513099,7.113686703686893,45.195809418883854,5.760576919043366,52.77295161906458,50.023307832056254,169.64358300721634,30.06096806144356,4.72126314768867,2720.8109024000005
151,160884.2154768,1,-1.7071868567661352,-430465.91119956324,25.811425668007583,229.35461449046377,13.76475406396213,44.86210782095334,5.755142507237321,38.54808748636256,12.627839683073246,170.21960082642372,177.66076583858836,26.874566362431374,2735.6838045999757
152,160896.2198916,1,-3.8813716359459502,-334843.3072943994,36.09610190093926,243.00749384473792,7.095930947381356,44.844671126338234,6.161498507695948,181.160764660553,71.16200604353934,172.4575713156381,31.384277158030645,4.1579296581540195,2747.6882193999772
153,160917.1192016,1,-2.057473706869278,-398725.05284529267,36.33882995467565,309.9901783945099,15.485230040468949,48.12027140537526,5.909340524772534,189.65903404021446,50.759752264656136,185.56112193873898,28.496391261576775,4.111213627920095,2768.587529399985
154,160939.2907962,1,-3.237646019582574,-261738.84165692385,29.363670950625856,341.2697061962267,6.268214342796154,45.11078439891714,5.078329289104365,52.78084570982663,50.77019651338471,209.42565026317158,183.1194822231763,10.195319763860937,2790.7591239999747
155,160958.1959936,1,-1.696267001884199,-444176.04265370185,26.02330559841846,226.91148202862416,13.76475406396213,44.61578291308849,6.119802337716912,170.18535849150174,12.778257562161265,168.76806504026032,177.66076583858836,26.874566362431374,2809.6643213999923
156,160976.2469396,1,-2.795557199206067,-387813.67162168777,35.27289610681621,324.6437849698319,15.485230040468949,31.710343666323638,4.965666493962394,193.91604887235974,55.789989071812876,209.74511804412998,178.74480969453356,9.963156962109842,2827.7152673999954
157,160996.6875448,1,-3.794787660633023,-344588.0480438519,36.09610190093926,225.949342072738,7.095930947381356,44.844671126338234,6.15976617483657,181.160764660553,14.46076663361065,168.54012171331914,40.69818208670253,4.1579296581540195,2848.1558725999785
158,161016.6711323,1,-1.792578359240961,-437045.9168919051,26.02330559841846,243.9696340342155,13.76475406396213,44.61578291308849,5.853409338337176,172.14839229979032,66.48597724184368,171.01896610206293,168.81497452306996,26.874566362431374,2868.1394600999774
159,161037.838393,1,-2.682385638696803,-396145.1912743636,34.154186251327076,269.710322317316,10.045375376731572,44.54707542284901,5.264729684396241,169.66731594148624,55.613552916951384,201.3684582535728,178.94148612155237,17.51909958075978,2889.3067207999993
160,161056.8930409,1,-2.4674975397585666,-400012.94108152954,28.58246399204477,324.5771050288666,13.487018468957242,44.54410306521752,4.449492126226997,167.68993543864653,61.9652496135135,209.40538045290998,180.772515814014,9.963156962109842,2908.361368699989
161,161066.7244133,1,-3.595210279236466,-337218.56557898,24.738344193647563,243.00749384473792,7.095930947381356,44.60901186042955,6.162570782357752,181.160764660553,66.96563393954641,172.4575713156381,31.384277158030645,27.374684367084896,2918.192741099978
162,161072.9859747,1,-1.9420384888327689,-417802.724705581,37.38106428780197,226.6063835535732,13.76475406396213,44.851442178997175,6.11873006305511,170.18535849150174,12.788475627693547,165.1724142121541,177.66076583858836,6.2775211444356,2924.454302499973
163,161079.3018859,1,-2.847271726814228,-384769.87736995437,28.58246399204477,324.6437849698319,15.485230040468949,31.710343666323638,4.965666493962394,189.52139017820832,58.4122818788672,209.40538045290998,178.74480969453356,8.87512483252369,2930.770213699987
164,161085.5956567,1,-2.2941150747612324,-407790.47580482665,23.80236223901508,269.34099086997685,13.712626476929493,44.76279193118437,5.655454334848482,196.30078988289222,64.17143555784499,195.2762106564733,74.09028530026016,15.01443609877867,2937.0639844999823
165,161092.2106496,1,-4.248698825382626,-296388.2317066799,43.61788320496662,334.1747149836146,7.658015666034956,44.99112699271456,6.319025387702789,52.468662443305526,50.78971195795962,186.7263335374415,42.9140613689532,4.139451531589925,2943.678977399977
166,161098.8473666,1,-4.1219068820659786,-309689.82348931057,30.029349815656644,260.3884927513099,7.106818552606645,45.189780362331156,5.760576919043366,52.78247876290725,50.023307832056254,169.64358300721634,30.06096806144356,4.72126314768867,2950.315694399993
167,161105.326984,1,-1.6920675752845942,-444505.1990088196,26.02330559841846,226.91148202862416,13.76475406396213,44.61578291308849,6.119802337716912,170.18535849150174,12.778257562161265,171.45353434018662,177.66076583858836,27.199035619444302,2956.7953118000005
168,161111.8212979,1,-1.9766975343775863,-424474.9803585338,29.606399004105477,309.9901783945099,15.485230040468949,48.02988940405541,5.110821422367708,189.65903404021446,50.75952460326644,209.40538045290998,178.74480969453356,9.963156962109842,2963.289625699981
169,161118.4300154,1,-2.001194314156916,-427206.30186103855,28.580815470481376,324.6437849698319,15.535894449823928,44.47225406925015,5.657323366942545,189.52139017820832,55.7215290582979,209.55980148092203,194.2082457871636,17.779568234948467,2969.8983431999804
170,161125.2504247,1,-3.957790158156853,-304128.43617904885,28.582503674687665,269.710322317316,8.970528791151587,31.862384370649558,4.959175194873419,115.27012929461166,58.414598751663995,199.0042192812204,42.146621697096364,7.8785149179471645,2976.71875249999
171,161132.2607244,1,-3.348149499104347,-357375.7012977026,36.05104157697093,269.710322317316,9.021178679779137,44.62466121708442,5.650832067853557,117.99465753471654,50.683015285193285,186.2850325753061,61.85285081103393,17.61409920822634,2983.729052199982
172,161141.4361368,1,-4.421872340413318,-278975.32485266216,28.625915477607485,341.2697061962267,7.087932343597697,45.2011801130627,5.853272418904853,50.071288427534725,55.81125482067578,199.55994821463352,30.782848705509146,4.139451531589925,2992.9044645999966
173,161151.2182289,1,-3.9204443550083656,-312949.9524982493,36.11576044559274,265.68807006213945,7.087932343597697,45.2011801130627,5.8413776014043854,52.78084570982663,49.949135504805525,186.73194197064674,31.60000224055545,18.442111056156016,3002.686556699977
174,161162.4574085,1,-3.638662679575755,-339738.2545314265,34.134527706673595,341.7016300014152,10.051510628388158,43.81321457507498,5.010949644000157,139.34204852010933,56.23473602435219,186.99023563429216,61.03259263851746,4.288652057743918,3013.925736299978
175,161170.3344507,1,-2.877777609040368,-366480.9813229462,36.09610190093926,225.58788448115445,10.472498982634733,44.97668778363368,6.837820654058502,52.61403783327903,51.70857270594435,189.503200190736,26.206595399802566,4.071698183070669,3021.8027784999867
176,161180.8725797,1,-2.650145504037039,-359374.0634643539,45.52751811145274,238.95943559559893,7.364652591886235,43.541939856603506,5.891937386796306,179.2170912565702,3.4861092676422913,172.7221895903884,172.3718351089839,21.160696079677983,3032.34090749998
177,161188.7296796,1,-3.8580551123311984,-330181.34686687205,26.16020069857912,225.949342072738,6.593018917945446,44.84569877998668,6.15976617483657,181.160764660553,14.46076663361065,168.3428739080104,41.381853049512735,4.1579296581540195,3040.198007399973
178,161196.6781715,1,-1.7757138823203629,-437319.02726836776,35.9592068333679,243.9696340342155,13.76475406396213,44.614755259440045,5.853409338337176,172.14839229979032,66.48597724184368,171.21621390737172,168.22851824923055,26.874566362431374,3048.1464992999972
179,161206.2017016,1,-3.799802997483444,-345584.71780093276,36.09610190093926,243.10069448448257,7.5867913851139175,44.844671126338234,6.15976617483657,181.160764660553,14.46076663361065,165.9070905646166,40.69818208670253,4.1579296581540195,3057.6700293999747
180,161214.1172721,1,-1.7060478073871548,-442629.9789891704,26.02330559841846,226.81828174580986,13.76475406396213,44.61578291308849,5.853409338337176,172.14839229979032,66.48597724184368,171.01896610206293,168.81497452306996,27.08590935571702,3065.5855998999905
181,161221.9218228,1,-2.1079317704229927,-412463.86303723115,56.08085085648362,324.6437849698319,15.485230040468949,44.4908303666698,5.9377771605793,189.52139017820832,58.4122818788672,209.40538045290998,181.3998667037321,8.87512483252369,3073.3901505999966
182,161229.4959853,1,-2.5708142881714724,-376502.9058141172,29.923118864008543,226.96318165057951,11.123509874128356,30.760589366628736,6.759153097256298,179.2170912565702,10.223979404477735,172.63891507840552,161.91939740752287,21.160696079677983,3080.9643130999757
183,161236.8044748,1,-3.487598920562549,-328512.9916333034,31.967121723750566,323.31441573149016,7.354554805941438,44.857931145333055,6.9269662095715105,181.72242561177094,61.29847492424855,209.40538045290998,178.74480969453356,9.921211947233076,3088.272802599997
184,161244.4265438,1,-2.099220877222684,-402615.96250705747,36.09610190093926,244.36218293841597,13.982640628141887,44.844671126338234,4.990339036450205,182.3214164464152,17.06277550628872,165.9070905646166,40.69818208670253,4.283751602589981,3095.8948715999722
185,161252.3874945,1,-3.4906207048071147,-335645.6075031083,29.606399004105477,324.6437849698319,7.935568259221824,42.444442190404686,5.110821422367708,184.372818896598,50.867969334988864,209.40538045290998,165.50683409656185,9.963156962109842,3103.8558222999854
186,161263.7676595,1,-1.9207162254861165,-394998.37994901324,36.09610190093926,256.88356135790895,14.647316349342118,48.04793718373603,4.983878990400758,60.96034658181137,50.97142606700349,189.5864749971875,34.28534477519236,4.0378150375172375,3115.235987299995
187,161271.9869221,1,-3.0894496307427586,-368569.8626630977,30.900800504254264,266.3286007862065,10.051510628388158,43.82194520738842,5.651172625612851,137.59554359415858,5.587318588850604,186.99584406749742,61.03259263851746,18.189270004253643,3123.4552498999983
188,161279.9696684,1,-1.6596850820285516,-444053.0541158377,34.37315732309675,224.95125780013169,13.76475406396213,44.60705228077506,6.1345702193957905,170.18535849150174,69.5079568438,171.45353434018662,177.66076583858836,27.199035619444302,3131.437996199995
189,161288.5267016,1,-3.1149998418739226,-374668.7538822054,35.26820625250523,269.8594869996485,10.045150809799123,43.81321457507498,5.269291836745061,169.88960321057957,61.8106008767034,187.45850891002772,61.03259263851746,18.189270004253643,3139.9950293999864
190,161296.6036142,1,-2.6605427500512624,-393086.3939273518,34.154186251327076,264.2189517910752,10.051735195320605,44.54707542284901,5.661378354942909,139.119755942181,55.613552916951384,201.3684582535728,179.33484942753668,17.51909958075978,3148.0719419999805
191,161304.8418475,1,-1.8090675869869646,-435086.28697313997,33.712309706613595,269.710322317316,15.508234301230853,44.54292200453746,5.264729684396241,169.66731594148624,55.61338093313171,201.3684582535728,171.89354761356452,17.51909958075978,3156.3101752999937
192,161316.4451395,1,-2.755373186688453,-380054.93816537276,19.188462336156874,324.6437849698319,10.07303379505866,44.4764074875617,5.657323366942545,189.52139017820832,55.72170104211757,209.55980148092203,195.08118299406416,17.779568234948467,3167.913467299979
193,161325.8577977,1,-3.6194671132382337,-351329.21636133647,36.09610190093926,243.10069448448257,7.53264580333645,44.844671126338234,5.652346623057648,181.160764660553,14.46076663361065,166.7616358537608,40.088898335813475,17.79753607315011,3177.326125499996
194,161334.352021,1,-3.5144133728783196,-350692.24479803006,36.05104157697093,269.710322317316,9.075324267661792,44.62466121708442,6.122404224021999,117.99465753471654,50.683015285193285,185.4493745355451,93.56790964709626,4.316263516420699,3185.8203487999854
195,161344.1679235,1,-3.6722731341573445,-346184.3615360639,29.034191415262175,268.3395433313254,8.996263179106856,44.62466121708442,5.650832067853557,115.27012929461166,44.091019448565845,199.33448467906354,31.46395375782346,4.556264659520105,3195.6362512999913
196,161357.1033067,1,-3.4925837673836626,-329911.28197032935,40.068923927784695,238.3414403590542,7.120846575988583,44.97668778363368,5.878491057617379,52.61403783327903,56.25356301912763,189.5864749971875,68.81828437501048,17.79917667630188,3208.5716344999964
197,161365.3885716,1,-4.419406196597364,-279749.94592842564,30.724307056803777,341.2697061962267,7.087932343597697,45.2011801130627,5.853272418904853,50.071288427534725,55.81125482067578,199.55994821463352,30.782848705509146,4.139451531589925,3216.8568993999797
198,161376.6420691,1,-1.6627913413167648,-447178.2274472106,26.02330559841846,226.91148202862416,13.76475406396213,45.733479592123274,6.119802337716912,170.18535849150174,24.762521170617973,171.45353434018662,177.66076583858836,27.199035619444302,3228.1103968999814
199,161389.080275,1,-2.2799241498207476,-401857.8694230641,28.62383206296935,330.28116374734935,15.239290869116092,45.90351867999036,4.965666493962394,189.52139017820832,55.80973865439374,208.84981523880063,173.28410132803776,4.0192047896179695,3240.5486027999723
200,161398.0428786,1,-3.9577760073974235,-215233.92619119567,28.58454740668291,323.6706013604908,7.087932343597697,31.84317943638446,5.853272418904853,50.071288427534725,58.413798045149235,200.05399113834687,36.78422088809552,9.54685123131799,3249.5112063999986
201,161407.6967258,1,-1.8908824107466309,-429000.1518793144,26.02330559841846,225.46690597391955,13.76475406396213,45.77028181133504,4.913049344990847,173.38466141395241,61.80580414338557,170.4107187438054,177.66076583858836,9.811864377696415,3259.1650535999797
202,161416.3850413,1,-2.0458839660073314,-419641.3051052135,31.967121723750566,326.0439797935446,13.749769016589873,44.82112892612091,6.172419486684557,170.7225379916302,24.725060394258904,209.28141125122906,178.74480969453356,27.352050030519905,3267.8533690999902
203,161425.4614709,1,-4.383276918202047,-277090.5947093197,29.49791105427772,335.2188243793178,7.09619576185217,44.860807798340595,6.161498507695948,41.03205153573951,55.85163807276085,172.4575713156381,31.384277158030645,4.094590041118996,3276.9297986999736
204,161434.5735671,1,-3.9988636781787643,-338593.46769145696,35.224106324636594,249.00378122005628,7.087667529126883,45.18504344106034,5.702150759425924,189.97211170912516,71.12162237617657,199.55994821463352,30.782848705509146,4.046942800771918,3286.0418948999722
205,161442.7124885,1,-3.2624233481680864,-355362.4017803499,34.13983279008273,268.11766179542474,10.058532622411791,44.844671126338234,6.173370503838447,119.91282515509312,71.26402629986164,172.4575713156381,31.384277158030645,4.7586365820720165,3294.1808162999805
206,161451.1090321,1,-3.6333413151854677,-342693.06058220234,30.195189738390248,244.60015443703625,7.088913470065732,43.81321457507498,5.638960071711058,180.58263611306037,61.70858061396953,199.33448467906354,61.03259263851746,16.83260910472924,3302.577359899995
207,161459.3777357,1,-2.830783378647351,-366350.89967376494,35.016561891894966,232.85879395917695,7.22271340848366,44.844671126338234,5.571461028517113,181.44712093648363,56.6318373666504,195.39826440233895,182.0008453793011,17.78474851265559,3310.846063499979
208,161469.2012105,1,-3.057149298843973,-374237.8474421477,34.154186251327076,270.7820708965595,10.045375376731572,45.633382547743516,5.701609331069208,169.3809595902162,13.449179887123936,172.72610318843022,54.931823753847034,17.531887141254295,3320.6695382999897
209,161477.4441352,1,-2.300085495742173,-407159.4210414927,23.80236223901508,269.34099086997685,13.712626476929493,44.76279193118437,6.01393060466714,192.45754962434063,64.17143555784499,199.33448467906354,74.09028530026016,15.01443609877867,3328.912462999986
210,161485.9891382,1,-4.405839265232936,-282670.6686857203,39.50442343686676,341.2697061962267,7.087932343597697,45.2011801130627,5.853272418904853,50.071288427534725,55.81125482067578,199.55994821463352,30.782848705509146,4.139451531589925,3337.4574659999926
211,161494.6538204,1,-4.393241597369308,-276625.73995870614,30.029349815656644,355.76920647544074,7.106818552606645,46.37726968783818,6.735037310918866,52.78242221024799,50.023307832056254,186.74789740531816,30.06096806144356,4.484066752887724,3346.1221481999964
212,161507.0597528,1,-4.064327814010971,-313801.79462577304,50.93264090276299,263.22965919189846,7.087932343597697,45.28723026952774,5.842113147314806,52.780902262485895,51.87842328269397,169.63163427805904,31.60000224055545,4.721479514068425,3358.5280805999937
213,161514.8432311,1,-4.408959478741755,-278622.29819629196,34.1195337712702,341.2697061962267,7.087932343597697,44.12875654281959,5.853272418904853,52.78084570982663,50.0527250246884,200.63822606685258,31.60000224055545,4.564636975356512,3366.3115588999935
214,161524.3767677,1,-2.577055092635176,-400980.0668965206,47.11880069370172,269.710322317316,10.045375376731572,46.89303818177232,5.264729684396241,169.66731594148624,55.613552916951384,186.28180160139854,178.94148612155237,17.27201487525927,3375.8450955000008
215,161536.7519783,1,-3.7406778023171774,-317915.8613955481,60.683805884107045,334.1747149836146,7.658015666034956,49.54631131480925,6.319025387702789,52.468662443305526,52.29319185730148,186.7263335374415,164.46170245360068,4.139451531589925,3388.2203060999746
216,161544.677233,1,-2.4125632006417943,-396689.4013519948,43.916648468478776,226.96318165057951,11.798033184055546,43.56641339069076,6.759153097256298,179.2170912565702,3.8816741619679744,172.63891507840552,43.091627995652864,21.160696079677983,3396.1455607999815
217,161558.5073967,1,-4.042715330051839,-317379.32954063016,32.674119543271814,244.0743355651892,7.106818552606645,45.189780362331156,5.760576919043366,52.78247876290725,50.023307832056254,169.64358300721634,26.39299402382228,4.72126314768867,3409.975724499993
218,161566.5964093,1,-2.847271726814228,-384769.87736995437,28.58246399204477,324.6437849698319,15.485230040468949,31.710343666323638,4.965666493962394,189.52139017820832,58.4122818788672,209.40538045290998,178.74480969453356,8.87512483252369,3418.0647370999795
219,161575.0573029,1,-1.9710706518391197,-428552.71438175166,26.133998417214645,226.7924920530098,13.749769016589873,44.857931145333055,6.076348125987741,173.5090083392733,61.76829928569806,209.40538045290998,178.74480969453356,9.963156962109842,3426.5256306999945
220,161588.0277083,1,-1.8551192133241554,-426609.78993598174,51.54768491753558,324.70911482537144,15.32279496386284,42.93358871026226,5.0091207056907825,170.18495909221878,25.370469314825378,171.45353434018662,177.66076583858836,27.199035619444302,3439.4960360999976
221,161600.7908063,1,-2.5917261456979817,-397997.52135582245,57.57741343236146,271.90730354978814,10.021643386283767,43.541939856603506,5.361256128102038,175.2629681624966,55.309434827965376,205.32314280150305,165.8236618828255,21.160696079677983,3452.2591340999934
222,161610.2103163,1,-2.240584211493641,-415765.9248128513,33.99821570442625,224.76685917926733,11.147241864576547,44.54707542284901,6.662626653278993,169.66731594148624,1.9047715548744284,167.56849807742807,177.69228547021783,17.51909958075978,3461.6786441000004
223,161618.5440906,1,-3.946210333516187,-336000.86962284986,37.147446231486214,248.91462010506996,7.082637546438615,44.844671126338234,6.15976617483657,186.68594469994972,76.853031266242,198.0263075131771,40.6559048307331,4.168340071863503,3470.0124183999724
224,161627.1957861,1,-3.7924564513810988,-346468.14192340337,35.23094788757392,243.1898555994689,7.591821367802541,45.18504344106034,5.702150759425924,189.19906073017387,6.13413120892399,167.43775109574221,30.82512663752682,4.0152698199691255,3478.664113899984
225,161636.4540073,1,-3.480516575933444,-363658.3987217822,34.89306557248063,249.00378122005628,9.010653496410583,44.71727291976161,5.704020459710031,189.97211170912516,71.12162237617657,199.55994821463352,30.782848705509146,4.090709663518073,3487.922335099982
226,161644.9684034,1,-3.678544808705469,-326228.961301796,28.911895905412912,269.710322317316,7.0981928512995776,45.092431738383155,5.6489623675694505,115.27012929461166,45.149046685258014,199.33448467906354,61.03259263851746,18.83508175804303,3496.436731199996
227,161653.5868075,1,-1.6475772663389596,-448460.21526573267,26.357046645370527,226.63489187436252,13.76475406396213,45.733479592123274,6.119802337716912,170.18535849150174,24.982747378331677,171.45353434018662,184.27742948887519,27.199035619444302,3505.0551352999755
228,161662.0760845,1,-2.9762429581882714,-374313.69645018934,33.82044520833037,269.98707789033926,10.892834399671273,43.81321457507498,5.650832067853557,121.09085806377452,61.59041628679693,199.33448467906354,53.97918961722068,17.927820242022104,3513.5444122999907
229,161672.1432868,1,-3.068710044878675,-363494.2557167648,43.215362298072726,259.864268012686,10.051510628388158,43.81321457507498,5.650832067853557,56.90983127125904,61.626747143194,197.1615105212486,63.77952583972497,17.927820242022104,3523.6116145999986
230,161680.2481619,1,-4.22543995239386,-305807.55260509346,34.55670715866947,334.1747149836146,7.658015666034956,44.99112699271456,6.319025387702789,116.65501901514898,50.97356569092996,186.7263335374415,41.7326822249252,4.139451531589925,3531.7164896999893
231,161693.228405,1,-2.704834162792,-393869.54606356996,34.154186251327076,269.710322317316,10.045375376731572,44.54707542284901,5.264729684396241,158.6617167267933,55.613552916951384,201.3684582535728,178.94148612155237,16.882140346582613,3544.6967327999882
232,161702.7884974,1,-1.7813165640979958,-437452.35038885515,33.712309706613595,257.17471659346336,15.508234301230853,43.74179843146802,5.264729684396241,169.66731594148624,55.61338093313171,200.87050309123066,171.89354761356452,17.51909958075978,3554.256825199991
