iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,11430.3125894,1,-0.7621479827565146,45.07200019549192,310.53164562357665,11.083864784661184,35.542217521211164,3.7082699963333914,33.175640507927326,49.48896199109295,208.61866012976552,0.0
1,11446.3916588,1,0.9645449014007537,110.07208815650641,329.6347577594543,9.65221353978999,45.44772295855971,5.249284439074421,103.80921202714323,82.17099479141083,178.620586593163,16.079069399998843
2,11462.8009946,1,0.9365544998859102,38.654154143115534,287.7918886136943,15.795570296059312,42.11802397167048,1.0102853738298547,177.49247183377275,29.268392647265106,161.46402549014343,32.48840519999976
3,11478.9666438,1,0.6892415550319188,36.24775214767422,328.5087150847792,6.206687278288031,27.857328913425825,1.9815206133799332,150.11543967737123,73.30201769622025,207.83031275842805,48.65405439999995
4,11495.9395367,1,-0.8086769216203323,74.637877059298,295.405897853297,13.634765212473328,13.522609784946026,6.51495861881746,111.01026864159473,68.18435297697931,205.40286095677683,65.6269472999993
5,11511.8340722,1,0.9034147492066295,108.79904334936668,286.4959879916887,15.579250997816093,41.52329188285454,9.055350706840077,191.46002844946048,40.55067959680397,209.77547036121436,81.52148279999892
6,11528.7966296,1,0.8338022025468277,97.26575925432465,298.04529680651393,14.452210106172092,15.93660299278353,2.054208638876662,165.07910519079792,73.43217868802935,158.78150933473825,98.48404019999907
7,11545.6641242,1,-0.4534937263442943,14.97574746521736,345.60256235184636,15.208836988433848,33.57499594601562,6.183576532283866,92.92378985698187,3.275283385033724,207.66187681437668,115.35153480000008
8,11561.3260238,1,0.6199609758035414,23.62846808668749,328.11945445666896,5.341738635029875,9.56750987183764,2.987463441846856,89.54997445741049,45.32728546888985,156.055274471338,131.01343439999982
9,11577.4266055,1,0.9406985609516163,31.929136951376925,317.0557289960577,18.77723092992997,35.26882536078737,1.5224584944384878,173.72218092927477,22.56186053566005,176.53884202194473,147.1140161000003
10,11593.9382776,1,-0.721663978127343,61.87879566059168,291.05803832388483,9.671690015003103,42.694752846604054,6.045401969681715,156.0676441598128,4.112684421157496,164.40782446958124,163.6256881999998
11,11610.283866,1,-0.39086890696504833,48.74481176670582,257.4721915605994,14.506217783738789,37.202870763565535,4.729761894495225,30.259117715642432,30.09615215962514,188.24396406775801,179.97127659999933
12,11626.2842042,1,0.9827987860411139,106.2965730884319,266.3050234693831,15.52744435900513,34.79881500382179,5.008169707469468,56.806717260792844,43.85390409621289,195.32908603552096,195.97161479999886
13,11642.1091929,1,0.8114181888877872,64.40409374128154,274.7027576564038,18.125244972204065,13.46005823228726,6.697798839264704,153.34424042842312,36.163513999128924,168.97062823328054,211.79660349999904
14,11659.1009538,1,-0.8475003571194094,88.90565576421409,331.6370256850265,6.466765127009889,34.216944120326914,3.519844689941853,47.03071714083053,35.7026559597814,166.48283060515573,228.7883643999994
15,11674.8635841,1,0.931292178176382,97.15756843042175,221.34728867240784,14.76174857224606,44.23387260697638,1.1671689479103566,145.76945091891136,85.18522987529963,204.59107064430614,244.55099469999914
16,11690.7667578,1,1.0002073094372061,92.40483057299494,304.85789834795673,18.54065225928996,21.76021683375152,2.8705969332174224,31.512503948343394,30.006754922687975,193.10996536629239,260.4541683999996
17,11707.6943434,1,-0.8915571047105788,78.25919191482068,226.21768730809214,9.342962804538004,29.681793345763104,5.302582022359188,38.20358158901006,47.074520853008835,174.1901487867056,277.381754
18,11724.6445788,1,-0.7677293309992791,55.61937698685866,345.38520870348486,17.612724989415074,20.46432171459955,7.2963576203555665,81.32352975729052,80.4959800393117,187.60452280841204,294.33198939999966
19,11740.5032341,1,0.7061294398655021,117.20165736276635,210.53354836436816,16.24804357674629,5.3532952399063305,5.671033558311963,113.06519675261593,61.13723106349124,172.09988738006555,310.1906447000001
20,11757.4235889,1,-0.9385584954636105,86.46801338617414,283.93220320399513,8.727518289796668,29.977342773634945,4.188133904434736,34.34972327855989,60.83204055565221,166.5425142093623,327.1109994999988
21,11773.1714553,1,0.9399149034811046,117.65008335894292,270.18708103414855,11.3941186377709,40.3877247496839,3.3240578852552725,111.85022636321808,77.74652847224661,187.49417658958137,342.8588658999997
22,11789.7196053,1,-0.6636177579514023,60.46063230879274,231.1677810066418,9.515156192006188,44.429062199295934,3.1461043009129086,73.61407829090913,61.10102847944876,175.21895709566346,359.40701590000026
23,11806.4126616,1,-0.9415060934670975,89.6825843720485,243.0137211026979,7.392101207969562,38.570405205290925,3.0803687699833873,49.024211652537275,54.050799380175626,206.95234545708175,376.100072199999
24,11823.3827226,1,-0.627800024639399,71.51079406513024,251.2482947482888,9.01426666769867,12.41285551031079,7.233400987922655,70.29514365430553,84.61177248035213,204.7366552127526,393.07013319999896
25,11839.1015201,1,0.9537397971859806,107.481474051058,238.81530896903848,9.47178109602636,48.66790700410496,6.05900021304053,74.7353457037432,49.71666341610048,196.610099010124,408.7889306999987
26,11854.8061838,1,0.8978540059677015,70.56737814043495,261.9323095714596,13.89372979826912,22.950809635098743,3.2022565781941275,110.6846672964712,38.74347463332144,171.70910579993236,424.493594399999
27,11872.9281419,1,-0.7627346165420744,65.91236861921135,266.6640439493361,5.659692184127827,35.93306492600834,5.338584740569282,93.03587954658921,0.0,165.86069142192954,442.61555249999947
28,11890.1912608,1,-0.6457627650564824,26.284194061513432,279.0212276081407,6.106314092816952,23.066369532252146,4.392223502991437,30.0,22.705763643276967,188.44626337730264,459.8786713999998
29,11907.0388878,1,-0.22933973725106493,38.00699947010327,320.38918999927347,14.802454707359296,46.40687767574795,5.195270785052605,72.65765830276737,36.40448237241067,164.8481473674081,476.726298399999
