iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,103570.1281426,1,-0.735349621127934,62.75018625364942,240.6843167943351,10.064585976898705,14.958293789911682,3.166953889681883,166.11370727953883,19.037410653642066,208.52342534402774,0.0
1,103586.0674414,1,0.9645449014007537,110.07208815650641,329.6347577594543,9.65221353978999,45.44772295855971,5.249284439074421,103.80921202714323,82.17099479141083,178.620586593163,15.939298799989047
2,103602.5969273,1,0.9365544998859102,38.654154143115534,287.7918886136943,15.795570296059312,42.11802397167048,1.0102853738298547,177.49247183377275,29.268392647265106,161.46402549014343,32.46878469998774
3,103617.8767235,1,0.6892415550319188,36.24775214767422,328.5087150847792,6.206687278288031,27.857328913425825,1.9815206133799332,150.11543967737123,73.30201769622025,207.83031275842805,47.748580899991794
4,103634.9907616,1,-0.8086769216203323,74.637877059298,295.405897853297,13.634765212473328,13.522609784946026,6.51495861881746,111.01026864159473,68.18435297697931,205.40286095677683,64.86261899999226
5,103651.0474579,1,0.9034147492066295,108.79904334936668,286.4959879916887,15.579250997816093,41.52329188285454,9.055350706840077,191.46002844946048,40.55067959680397,209.77547036121436,80.9193152999942
6,103667.672008,1,0.8338022025468277,97.26575925432465,298.04529680651393,14.452210106172092,15.93660299278353,2.054208638876662,165.07910519079792,73.43217868802935,158.78150933473825,97.54386539998814
7,103684.3982247,1,-0.4534937263442943,14.97574746521736,345.60256235184636,15.208836988433848,33.57499594601562,6.183576532283866,92.92378985698187,3.275283385033724,207.66187681437668,114.27008209998894
8,103700.5959203,1,0.6199609758035414,23.62846808668749,328.11945445666896,5.341738635029875,9.56750987183764,2.987463441846856,89.54997445741049,45.32728546888985,156.055274471338,130.4677776999888
9,103717.3259587,1,0.9406985609516163,31.929136951376925,317.0557289960577,18.77723092992997,35.26882536078737,1.5224584944384878,173.72218092927477,22.56186053566005,176.53884202194473,147.19781610000064
10,103734.2497484,1,-0.721663978127343,61.87879566059168,291.05803832388483,9.671690015003103,42.694752846604054,6.045401969681715,156.0676441598128,4.112684421157496,164.40782446958124,164.1216057999991
11,103751.8967578,1,-0.39086890696504833,48.74481176670582,257.4721915605994,14.506217783738789,37.202870763565535,4.729761894495225,30.259117715642432,30.09615215962514,188.24396406775801,181.7686151999951
12,103767.8999241,1,0.9827987860411139,106.2965730884319,266.3050234693831,15.52744435900513,34.79881500382179,5.008169707469468,56.806717260792844,43.85390409621289,195.32908603552096,197.77178149999236
13,103784.4355935,1,0.8114181888877872,64.40409374128154,274.7027576564038,18.125244972204065,13.46005823228726,6.697798839264704,153.34424042842312,36.163513999128924,168.97062823328054,214.30745089999982
14,103801.3714454,1,-0.8475003571194094,88.90565576421409,331.6370256850265,6.466765127009889,34.216944120326914,3.519844689941853,47.03071714083053,35.7026559597814,166.48283060515573,231.24330279999413
15,103818.0721738,1,0.931292178176382,97.15756843042175,221.34728867240784,14.76174857224606,44.23387260697638,1.1671689479103566,145.76945091891136,85.18522987529963,204.59107064430614,247.94403119999333
16,103834.1257175,1,1.0002073094372061,92.40483057299494,304.85789834795673,18.54065225928996,21.76021683375152,2.8705969332174224,31.512503948343394,30.006754922687975,193.10996536629239,263.9975749000005
17,103851.7372656,1,-0.8915571047105788,78.25919191482068,226.21768730809214,9.342962804538004,29.681793345763104,5.302582022359188,38.20358158901006,47.074520853008835,174.1901487867056,281.60912299998745
18,103868.31878,1,-0.7677293309992791,55.61937698685866,345.38520870348486,17.612724989415074,20.46432171459955,7.2963576203555665,81.32352975729052,80.4959800393117,187.60452280841204,298.19063739999547
19,103885.0117516,1,0.7061294398655021,117.20165736276635,210.53354836436816,16.24804357674629,5.3532952399063305,5.671033558311963,113.06519675261593,61.13723106349124,172.09988738006555,314.8836089999968
20,103900.9415825,1,0.7583317898619665,102.46052902267681,217.6213722458723,7.977025707961893,13.591834862888858,3.759520972642653,129.11148592503437,62.33818282642456,150.0,330.8134398999973
21,103916.7341063,1,0.8954099166464683,96.01955726110141,200.0,11.23991181260575,30.77412422590092,3.3753603514977137,109.5233086822975,50.22504694842982,184.3125389695356,346.60596369999985
22,103937.5978411,1,-0.7942514250609078,63.81292694018209,217.30800378515568,5.0,42.57830869643307,5.313712788992605,30.0,74.59533832225401,186.74603426070132,367.46969849999005
23,103954.4323517,1,0.9686734475155099,114.83123145386911,200.0,10.06206464910259,38.570844347540074,3.9254440584386128,30.0,32.80554251909998,202.66925243300977,384.3042090999952
24,103970.8388486,1,-0.618918504575754,71.71187498129376,217.21939079768646,6.123549728101258,19.056545411350562,7.176379381529188,67.93144089522833,82.38905862799761,192.76926210510234,400.710705999998
25,103987.2292884,1,0.9604636683690092,80.56741714362862,200.7005775257412,5.215329693411578,47.16274448699279,2.6181338607617413,30.0,50.95050099358875,169.6856674667676,417.10114579999936
26,104004.7125741,1,-0.8407534630995519,69.1354312406481,227.01223256311857,10.48835949107615,24.235658062840475,5.734024860015841,71.94809945010672,23.824698327916764,178.1135711388156,434.5844314999995
27,104021.7636498,1,0.9238795994822873,112.38009454746073,200.0,5.0,35.659258066584144,5.032106372706705,48.219662400676924,0.0,150.0,451.6355072000006
28,104038.2933154,1,-0.8208116220544664,46.45004118819726,200.0,7.484534186877785,42.50721192029406,5.069701250951171,30.0,22.88499581697181,204.72549237542478,468.1651727999997
29,104055.0884983,1,-0.32568503170794977,52.642266259477694,293.9499132654686,13.55492548448451,45.99784464038975,7.9958842433848,30.0,45.455930232425445,163.88840972597393,484.96035569999367
30,104070.8678274,1,0.9066703165874094,66.93350828652449,230.74982268663575,8.311096083818756,15.822627614060167,2.491524035596567,33.83562340933531,33.00054517297227,183.3452358608169,500.73968479999166
31,104086.5707328,1,0.9890690550934446,72.43461619568792,248.7533396314848,13.891882913937105,24.230027630452305,6.349356724367451,30.0,25.909719872272948,173.10212381346938,516.442590199993
32,104102.9623617,1,0.9428071807939095,94.5283424494879,209.96773120812225,11.072809652425786,21.032853958613167,4.060605335531088,38.02908221971289,49.53953564210552,175.0815159833432,532.8342190999974
33,104118.4882965,1,0.9364991340907487,63.336388457925494,234.3075086862746,18.25183006585,41.15562367779096,2.697458678282877,184.99402255917533,46.14360854804389,164.43925132076907,548.3601538999937
34,104135.7117499,1,-0.7037995212789618,47.58057747625605,200.0,5.0,34.39743071870029,8.480951330480055,75.04084018364938,22.489137516852338,178.7611375086629,565.5836072999955
35,104151.0575633,1,0.9440895303796669,92.22845491069383,232.05140295472836,9.285473902732459,32.3419579147911,3.744541952394507,100.87859052998978,90.0,152.34067761947972,580.9294206999912
36,104167.3288867,1,1.00574673442517,90.09649127416175,268.01420301176523,10.202515128392049,37.429281819912134,5.686196400774161,30.0,44.47536111239613,158.00475452667627,597.2007440999878
37,104184.2726613,1,-0.4761625951132225,10.0,285.1838075668164,5.0,26.651928877453187,5.458593477844513,75.84734408849637,0.0,150.84392270346146,614.1445186999917
38,104201.718556,1,-0.7169254820579104,52.019034508648325,332.52685696468905,12.86639595292628,32.34730729009151,3.50343577589089,41.8285124289235,90.0,182.22485587215695,631.5904134000011
39,104218.6081586,1,-0.6675741915086678,89.73688785910618,200.0,5.0,23.498445311012695,5.387329393326882,101.82491887206739,48.33881575812913,189.41259977029063,648.4800159999868
40,104235.6199672,1,0.9732904899924715,109.94360673517798,214.1585364426723,7.15281256386413,36.42555393174406,6.35693734782347,30.0,66.46079214556859,150.0,665.491824599987
41,104252.7292055,1,-0.7757710991862895,64.82833091834141,200.0,11.22669289927725,22.32788499211776,3.6084408026477446,94.1499163680678,29.44193388657383,171.6213593889549,682.6010628999938
42,104269.9205655,1,-0.763371327659772,97.7537954954137,200.0,5.0,40.04400696619288,7.672653192633195,30.0,72.29217603263942,192.765440686556,699.7924228999909
43,104285.9997409,1,0.9787868777111135,113.84857670994097,200.0,12.12712808610096,38.36270460974346,6.806659425526002,30.0,31.434255765108112,164.07335808683183,715.8715983000002
44,104303.938687,1,-0.8201402609131339,73.05738612760456,200.0,7.7389870112591215,29.71003948528239,3.8418348439568177,30.0,38.24266786547491,184.25995738859365,733.8105443999957
45,104321.1225186,1,-0.5824378827523722,63.24351094303108,200.0,5.0,21.573761839529922,3.4077902701813745,30.0,49.47844968416587,151.76001220222375,750.9943759999878
46,104338.5162915,1,-0.792829395675795,58.267502421646206,200.0,8.103242845983074,31.37292171601793,7.408904385215239,30.0,22.13208896855465,184.27096354855294,768.3881488999905
47,104354.7947295,1,0.9219304001994936,120.0,200.0,5.0,27.53047640247214,4.510802237299123,30.0,50.2902028255374,161.72834084165848,784.666586899999
48,104371.2681321,1,0.970904915179793,102.34818947234697,200.0,8.6964071564982,36.1971787523377,6.365128133507068,30.0,12.654385079515308,173.56206511692503,801.1399894999922
49,104388.8180428,1,-0.7101881508848225,105.96067387859344,255.8204331160495,5.0,30.400251209535384,8.841575377069843,30.0,59.431189576086474,176.42657502087604,818.6899001999991
50,104404.6318952,1,0.9143320908811923,92.14379649484539,200.0,7.883101730796068,16.656888205889693,3.6943407916404074,30.0,63.77796620459344,182.20803544425382,834.5037525999942
51,104420.5395775,1,0.9746492374501532,93.98126479303914,231.58024859249775,12.845129006069067,21.99774249807721,5.763799498731736,30.378909434094936,63.41570315732298,166.45660505145588,850.411434900001
