iteration,swarm,particle,feasible,violation,annual_carbon_offset,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h
1,0,10,1,0.0,-34119.03591561842,0.827584298730376,84.55981904758531,243.20127571074636,16.027910331838925,48.29848453028472,3.238778291679622,127.94674685103227,53.28377381446551,184.33511434745242,60.154693875311295,38.29896441461146
1,0,11,1,0.0,-287186.8067994286,-2.03001315430277,59.18379164793901,335.42538759538047,15.492189129762565,18.384662788481016,8.324180377322296,97.40597594398739,79.29928774000454,184.8763723581515,178.7123651338735,28.931137242799572
1,0,12,1,0.0,-30342.256088379774,0.7934141549553921,89.77797078016046,280.21190110827234,19.34125452084836,33.97955896533368,4.814695437023618,133.08684640174715,1.7273878478400173,168.09448900047295,138.8312367486833,14.442793859575985
1,0,13,1,0.0,-169155.75534928605,-2.165827959047735,77.98169718987256,268.6029921513226,7.032110963336754,18.422704668021385,6.129684196311384,130.44836941218944,51.689272396462094,189.19204919142803,137.378588600304,19.531063675623063
1,0,14,1,0.0,-37457.38100873288,0.7228882686451253,108.62012554361694,258.8098992076634,11.537973878984403,45.13655097570525,8.255745901414771,149.66105920186226,9.0204198581071,205.1689568246804,148.56343391884005,39.95849223644319
1,0,15,1,0.0,-41693.47522257184,0.2580618561793479,26.43931351237931,338.90016917891427,7.437394020145622,32.70018039277299,2.1143798456449736,174.16139898477985,72.65870628525096,184.1460443168756,93.29299350067994,6.490011836384969
1,0,16,1,0.0,-39408.89338442815,0.7449179374270996,86.71716504590201,272.56682922849103,15.830833992055219,43.987204666788315,9.779693545025973,175.48656820674387,1.0542675766501775,171.59868386870184,151.39830123633044,10.178668381411859
1,0,17,1,0.0,-70682.58706723474,-1.8550637882876495,67.31402668245423,208.69407813428057,7.999947873446001,5.833480750727629,8.143279330216785,68.06719697026463,31.08165126272124,205.68487760793545,146.7945923462359,5.146201463127083
1,0,18,1,0.0,-238657.4858525138,-2.6131285105200726,28.116357214770403,299.43654423996213,13.658428829062514,15.705176961852889,9.407925981323144,134.37421251420233,48.20695227224625,185.39459858127427,151.42196531301855,15.230019837265667
1,0,19,1,0.0,-352786.777316498,-3.4083881601273514,53.80431684377011,233.57499983601954,7.792895088205043,47.496757549277014,7.655957155443588,113.37799746498641,20.46731651759909,165.26138890622357,30.44524885829761,19.638998520092347
1,1,0,1,0.0,-10817.479019950259,0.741104831261919,44.297547019351285,311.4149582104735,10.666277589387214,13.082165490183566,1.222108555521981,41.43243734875226,61.14534961487106,177.2218106733627,116.58425799957,36.28016654945232
1,1,1,1,0.0,-41269.77476238787,0.5583239990566705,118.93728421363748,234.70351750375585,14.946173046501512,16.84950695317178,1.1858589951915581,158.92437115214403,28.801543574022105,173.00783365031387,125.89708043964903,33.917744388502854
1,1,2,1,0.0,-43777.794473070106,0.591031266699373,79.18800279502636,339.62410487158326,9.103130522234537,40.91210752606537,2.6707234987535697,191.9745816852306,61.87394487490337,162.9304606268135,190.52670628800635,30.310809043725683
1,1,3,1,0.0,-27125.17322162652,0.27059145787082856,37.93358068545284,234.12991637879713,12.773010708959948,6.154822312453921,2.8672306789699844,102.19652968775607,33.6752982300803,177.81452546188865,69.97316713305175,25.124236472494076
1,1,4,1,0.0,-22810.324294010952,0.5259566804682881,105.02411665155546,218.8050969539253,12.760686607311712,10.943064785531899,7.451737130733343,97.33014947723994,50.88791806726581,160.99679017284473,46.0725966818079,21.570026103362366
1,1,5,1,0.0,-383877.1831731483,-2.1623861561061597,49.11740116349512,350.46911124045005,16.479878807104477,38.68986289327463,9.133477657713401,44.181814025143154,49.69732229301659,185.06856413734613,193.1485481385012,14.51731096453176
1,1,6,1,0.0,-291006.31163361465,-3.5794910852716053,36.49116579069915,216.04703076247966,5.246444443872113,46.828819255648575,7.02924891931819,163.4759950439334,25.355709517855416,185.1846099711796,31.5119479017766,21.482593453646423
1,1,7,1,0.0,-44944.60540868347,0.6373030549304993,117.52446537188915,340.2408392506545,10.072384277552684,48.27065695436743,3.0853146382408405,191.38419981066585,84.72399342358487,197.9521552411435,133.4806286360224,35.474366798498096
1,1,8,1,0.0,-90356.54631333165,-1.2194867948926877,42.23223129585764,335.83096885006694,14.268150378762858,5.595658599150477,4.1251016613899765,55.183946361188056,88.36464508364278,178.70221842239928,109.53044578975928,27.02101059035405
1,1,9,1,0.0,-17600.717111190566,0.7510724631654606,50.544306674257925,221.90404346969584,17.331765997913685,13.543156035624108,5.601870842918104,68.13389492570568,8.806003604463065,201.731491045301,195.12550802416345,38.59004769026801
1,1,10,1,0.0,-16558.757300921945,0.32923385081187606,109.72110491432969,323.84757323178223,9.997177280429629,8.649562549459855,4.665170542724266,69.47980416906026,11.923887128218468,153.20563090720952,150.60698555790418,4.4113885105011175
1,1,11,1,0.0,-83735.17589187392,-0.6238269622487999,94.76388233530538,223.51146326406,6.192831238801336,9.032136540737241,7.04843026618523,71.71242567498362,37.84855200120886,183.44212747943502,174.8992112891829,30.17359345760782
1,1,12,1,0.0,-145191.2805964172,-2.505595968341961,39.736069576258615,221.03724788658042,5.8306148063179695,18.57193855164241,3.3590633431571044,107.54389635608155,61.49532019929124,191.73752673833144,71.03339238479,17.677370412404336
1,1,13,1,0.0,-226010.85374020756,-2.9854744376596902,29.926605791059334,326.16728196904296,5.852721146498604,36.36487587762443,8.00825856346993,162.15928551428803,23.348030791081943,172.42878827595368,125.76793433535002,13.821588487280813
1,1,14,1,0.0,-102970.31909661334,-0.8918609838304828,50.79380791396776,231.52868482970234,11.897838256340112,7.007553556435134,8.198162961135562,43.082595987727565,46.695163394837344,168.40860597271177,123.95773078964758,38.539600270003305
1,1,15,1,0.0,-35173.25295226396,0.6510112834627587,81.01272689016042,205.65798972087856,11.456036592620919,27.95075835432126,5.825597452331068,145.83672680265244,24.983648795858947,157.7316339279792,90.68162177847698,38.43060602065416
1,1,16,1,0.0,-319921.1073379853,-2.1990545620459083,30.58439809259292,344.6374327885179,13.157089251159896,25.561013974059463,8.938372692069006,107.96267350065959,65.17508729503889,173.94151930218612,182.7279907221724,28.840900726884186
1,1,17,1,0.0,-15856.32490677423,0.8667393591899039,86.95842596755683,252.43526424913904,16.351679641053337,33.62274749512136,3.160182460417386,57.291599822493595,71.67523270655985,207.54999618211335,102.46498890680772,25.275429951652658
1,1,18,1,0.0,-37633.849607954566,0.7507160893031367,104.349490861291,273.1557525366171,19.278117152491042,30.90880229201926,8.386904086311834,184.50343213016552,73.3971436891712,159.56486780693734,133.20171903110605,18.343633310308377
1,1,19,1,0.0,-47732.733546418815,0.5322118097123513,16.898424722568027,267.8451603023747,8.880261003341115,43.20672387928298,1.2997416389202656,193.0270627167905,31.983196362473667,171.40241342415257,22.93913048306742,10.668363708502621
2,0,0,1,0.0,-370571.69831538666,-2.8353082879705744,67.32827805675687,333.6625541147487,12.359833348003997,35.13054255669677,5.744004291027656,137.620129314131,35.015711234202485,199.01648141881296,199.22831809661974,13.097286559801093
2,0,1,1,0.0,-393298.7774734227,-2.250571936580903,75.0897541890931,286.60455498955093,12.275186348738021,37.65184872316975,3.439324523780982,78.81198094926192,19.819655769629314,192.0221224094585,155.35842276092575,28.12043733688549
2,0,2,1,0.0,-39334.1939010588,0.5238499558389291,95.64801764560404,334.9747405222711,11.556598342548156,31.123812932890495,3.864469832820399,139.4072305655683,30.901795866814176,197.07539360872485,144.9459971368124,16.18965556832071
2,0,3,1,0.0,-38275.06096018727,0.5976762945588587,61.101117331508966,328.5286882321136,12.53288402715161,32.150689348587775,2.9428452099839104,134.60484210486214,46.26402818971144,192.2776627885423,200.0,21.345530767725403
2,0,4,1,0.0,-296936.64870012354,-2.737613725743086,59.03553581166855,301.9251126078946,16.29227332303095,16.710146223317142,5.20090043901101,133.65461717991926,36.93443049664568,169.7355778592912,112.7771031663531,21.61943563710763
2,0,5,1,0.0,-152584.5347015884,-1.9266225494324256,63.28063279863192,295.99392001568174,16.825607570888394,7.50950363052055,4.679890804853512,91.42261804044936,52.85722133910742,177.19749615238692,139.93593911413512,19.008518752977203
2,0,6,1,0.0,-289509.81640727527,-2.3557512830242078,49.48665420100717,218.4724501911415,13.91555613925966,17.09086021586878,3.5664234382152884,126.6832790123639,57.1774184045289,163.33607836017117,199.13574002583113,14.659542684182671
2,0,7,1,0.0,-18347.297453674844,0.8812528052514274,102.12550152141287,306.9841922636323,18.847972879451106,35.66872862136064,7.996643504353348,70.66192468323452,40.512950535736934,169.21179367279012,109.30523555398608,15.474197882352787
2,0,8,1,0.0,-300150.54979821306,-2.2196401847967633,59.747793742886294,269.7464487069212,8.962212445231765,30.07756311747889,4.299413087859176,99.21204707220238,37.953295188110914,167.6364306455065,159.67036920011228,30.25466311274371
2,0,9,1,0.0,-298474.584432508,-3.806350854913301,38.10715072156758,310.9175835547194,8.643364800608405,36.05956434286588,3.7358920937885762,50.273203279262404,51.663356699048165,150.0,156.5292438993071,4.228170291890803
2,0,10,1,0.0,-26032.56716532056,0.8138221167342364,62.55981904758531,247.76360331498094,13.027910331838925,43.876692621405304,2.8307148139105527,106.8902270477056,62.048862161158524,172.33511434745242,96.1546938753113,31.098964414611462
2,0,11,1,0.0,-329336.6706306055,-2.5475585471404814,37.18379164793901,325.71186026507064,12.492189129762565,27.384662788481016,6.524180377322296,88.38920887404208,61.74665658493645,172.8763723581515,185.7804430286568,21.731137242799573
2,0,12,1,0.0,-24694.578428467285,0.8170660594859858,73.29849301123116,271.01531115598135,16.34125452084836,37.8803420872765,3.014695437023618,101.9063644977367,19.727387847840017,156.09448900047295,150.72866060406375,7.242793859575985
2,0,13,1,0.0,-181212.68734264385,-2.4594606541790913,63.2977255847239,300.6029921513226,7.522459861190733,20.884624815411,4.329684196311384,100.83434601703841,54.068644481429004,177.19204919142803,173.378588600304,12.331063675623064
2,0,14,1,0.0,-332045.94853726024,-2.112895195340398,86.62012554361694,274.05990514260924,8.537973878984403,36.13655097570525,8.722507120745961,115.66105920186226,15.091774430012755,193.1689568246804,168.1052375111289,32.75849223644319
2,0,15,1,0.0,-257059.57128708466,-3.4999203135125616,41.05619518593551,306.90016917891427,6.9468621061876625,34.06493048788362,3.5898032723441577,140.16139898477985,54.65870628525096,180.90187356141283,129.29299350067993,7.548435170431322
2,0,16,1,0.0,-35666.46945005539,0.7180901015907303,90.24794679625522,266.3556733125863,12.830833992055219,45.324764649536306,7.979693545025973,147.41841961212484,19.054267576650176,159.59868386870184,176.8322063069676,7.761704141954865
2,0,17,1,0.0,-112451.97034969198,-2.1951297608691314,79.42228860055809,240.69407813428057,6.280185585682993,14.83348075072763,6.343279330216785,48.62308640297847,32.83128805007838,193.68487760793545,147.5892424560076,8.328331077752727
2,0,18,1,0.0,-268401.63252160215,-2.8127515823070057,25.246769569559138,310.93624944635104,10.658428829062514,24.70517696185289,7.607925981323144,100.37421251420233,39.28100115895966,173.39459858127427,154.5037500504414,17.09101973942895
2,0,19,1,0.0,-332334.3028309839,-3.7770505277781776,50.46640017772679,265.5749998360195,8.179534316555955,42.17330630855382,5.855957155443588,93.16790418546591,38.46731651759909,158.72361424957077,28.359839122180517,15.208697683664967
2,1,0,1,0.0,-143944.91922531533,-1.4207007633404887,35.88748076454659,307.4015016405618,13.666277589387214,8.836236387879431,3.022108555521981,75.43243734875226,50.1586034694638,178.67726851432153,152.58425799957,29.08016654945232
2,1,1,1,0.0,-38360.90873610684,0.6404832557097347,104.06103120738133,239.94791318524955,16.764066777288832,19.027900405789374,1.0,139.2834953963674,41.63753013742124,185.00783365031387,129.41353055283093,37.43522821545567
2,1,2,1,0.0,-375548.62647599116,-2.5163773341218265,64.20393398219576,328.55816536159256,12.103130522234537,31.91210752606537,4.47072349875357,200.0,54.45453533553566,174.9304606268135,185.28752804063308,23.110809043725684
2,1,3,1,0.0,-261386.32867175704,-2.531468570503443,45.38377149870367,226.87233932767373,13.953884828275202,15.15482231245392,4.667230678969984,136.19652968775608,30.82576341574798,182.79862379223428,105.97316713305175,21.571234982120593
2,1,4,1,0.0,-33932.24260467954,0.5949553848053583,99.09596437280155,250.8050969539253,15.760686607311712,19.9430647855319,7.052139275286489,131.33014947723996,44.14899442639489,172.99679017284473,82.07259668180791,16.944148242948266
2,1,5,1,0.0,-366748.87270416424,-2.3138658768189315,49.04892992451564,354.10158168975846,15.394418375272135,34.51958301050206,10.0,30.0,48.95696907175203,178.614575359201,190.98430970960212,19.355331214062236
2,1,6,1,0.0,-337617.9923717227,-3.3828431146905382,39.91870859696339,248.04703076247966,8.246444443872113,39.05774569845966,8.829248919318191,129.4759950439334,43.355709517855416,182.48401586805517,67.51194790177661,20.051011943410032
2,1,7,1,0.0,-40704.06792191216,0.6682577144842949,95.52446537188915,341.8369213664501,13.072384277552684,39.27065695436743,4.885314638240841,182.06555429944058,86.31677292525275,191.39719790085647,169.4806286360224,28.274366798498097
2,1,8,1,0.0,-163372.73925707283,-2.0293666529272487,45.31029210439,344.8278956222769,15.42585690827753,10.406471974083239,4.249111198631718,47.76305518657965,88.62574505956034,185.8953615135787,145.53044578975928,19.82101059035405
2,1,9,1,0.0,-11383.90889737966,0.8490595530939072,61.49317080250091,253.90404346969584,17.072030013068826,22.543156035624108,7.401870842918104,39.43269118390751,26.806003604463065,189.731491045301,193.40907384341472,31.39004769026801
2,1,10,1,0.0,-123313.39607926608,-2.0644972283296106,87.72110491432969,338.33240146021944,12.997177280429629,8.925712626292059,5.703049942967433,48.16069584533118,17.89361403208484,152.24041219649132,141.04433160900774,11.611388510501119
2,1,11,1,0.0,-185943.55787412357,-1.7368144779432664,72.76388233530538,246.50146383460876,9.192831238801336,18.03213654073724,7.718085187915116,37.71242567498362,44.35407120908136,186.19792918444588,191.53055892028203,22.97359345760782
2,1,12,1,0.0,-268732.16948994633,-3.052624154061469,59.22674521323201,253.03724788658042,8.83061480631797,27.57193855164241,5.159063343157104,73.54389635608155,56.98414065418344,194.5436754333912,107.03339238479,14.865358577458323
2,1,13,1,0.0,-304716.7113239413,-3.277030726835645,30.42720742697796,344.0614629444974,8.852721146498604,36.48433612420279,8.540694927930417,128.15928551428803,38.08262834771885,175.50105521036798,161.76793433535002,11.25950056895986
2,1,14,1,0.0,-206205.73915423243,-1.7572753880559373,35.88424755598078,263.52868482970234,12.284595103805065,16.007553556435134,9.862094327075885,30.0,57.190887099142415,174.90334489519176,151.86058991681082,31.339600270003306
2,1,15,1,0.0,-28824.518907248374,0.7811470653535229,72.6877917626069,237.65798972087856,14.456036592620919,36.95075835432126,7.625597452331068,111.83672680265244,42.98364879585895,169.7316339279792,126.68162177847698,31.23060602065416
2,1,16,1,0.0,-346942.53899187205,-2.237875164096995,44.556324551013844,351.3734571341721,16.157089251159896,24.94978367608473,10.0,73.96267350065959,60.433319349607004,185.94151930218612,200.0,25.102587969712253
2,1,17,1,0.0,-380728.2830989488,-2.381601697137668,64.95842596755683,284.43526424913904,15.323736345568674,32.565098718157714,4.960182460417386,30.958715593434704,68.52317644072149,195.63659027535584,138.46498890680772,18.07542995165266
2,1,18,1,0.0,-39016.333892741626,0.7626876550049555,82.349490861291,305.1557525366171,19.384893150131777,38.75543565595345,7.407038647664422,159.54383977396697,59.29745855672685,171.56486780693734,169.20171903110605,11.143633310308378
2,1,19,1,0.0,-366969.9947105016,-3.203399748104494,38.89842472256802,299.8451603023747,11.880261003341115,37.05381693126881,3.099741638920266,159.0270627167905,41.284021643184815,181.70167549725923,58.939130483067416,11.347260146898396
3,0,0,1,0.0,-312802.8376822648,-3.0075476244712283,46.53201879052028,318.29082180861764,9.359833348003997,32.322628294248794,3.944004291027656,103.62012931413099,53.015711234202485,192.7833324009254,189.41533001692287,14.173415841426207
3,0,1,1,0.0,-341393.74265019584,-2.754450741416634,53.0897541890931,314.4863004319799,11.072214608554043,31.41461888103092,4.75460897561846,90.12646756725482,37.819655769629314,180.29238769391804,166.0771120950088,20.92043733688549
3,0,2,1,0.0,-301816.16663506476,-3.244091840653709,73.64801764560404,333.42804315731837,9.94639626195447,29.729543215047972,4.850097186019976,105.40723056556831,48.901795866814176,185.07539360872485,180.9459971368124,8.98965556832071
3,0,3,1,0.0,-358844.215013421,-2.897388354986383,55.84361976954338,306.6037038296554,10.665890016020189,36.11657696643331,4.74284520998391,100.60484210486214,46.15886462598402,182.27866303537374,200.0,14.145530767725404
3,0,4,1,0.0,-332232.54739858495,-3.073686725580468,44.98081174165907,325.1514178288236,13.292273323030951,25.710146223317142,3.56278331926134,99.65461717991926,52.01373485592382,162.32465602908903,148.7771031663531,14.419435637107632
3,0,5,1,0.0,-255194.0549513552,-2.7561538664019842,48.690083994674126,319.61443290010993,14.691803233702407,16.50950363052055,5.677555364365475,105.71235855912906,48.72570189269216,165.19749615238692,173.94919977526843,11.808518752977204
3,0,6,1,0.0,-282848.1935734097,-2.4003146693441706,64.00149548579567,250.4724501911415,10.91555613925966,21.902331887607755,4.1411404710464135,140.99199679008785,42.344878363337315,153.51666702378648,182.01275116676766,18.383224287136898
3,0,7,1,0.0,-20350.49916542753,0.8495614971827887,80.12550152141287,329.0457567864096,15.847972879451106,38.88942075560544,7.217178435501589,89.75899835574192,58.512950535736934,157.21179367279012,145.30523555398608,8.274197882352787
3,0,8,1,0.0,-27488.646871790028,0.6618408127330556,56.26579125815451,301.5235103157987,9.64344837462134,34.014832974397464,2.866303212099596,106.13580434709066,41.228145821544715,168.0476088997578,185.67896163660083,23.05466311274371
3,0,9,1,0.0,-311331.4150969698,-3.786700186681898,33.300894926249505,313.78100602776686,9.798177827736371,35.24517857203447,3.8268395130723665,42.740758793732816,50.885251147383656,150.0,147.74203067695305,4.269149564119465
3,0,10,1,0.0,-347489.03473789635,-2.8088119360240116,40.55981904758531,279.76360331498097,10.027910331838925,34.876692621405304,3.67672104644837,72.8902270477056,53.9177372508602,164.08352179555857,132.1546938753113,23.898964414611463
3,0,11,1,0.0,-322001.38153309905,-3.182532016949899,22.372271409664876,307.60931651745614,9.492189129762565,36.384662788481016,4.724180377322297,64.10418175126365,43.74665658493645,160.8763723581515,150.79054111540358,14.531137242799574
3,0,12,1,0.0,-376415.7753383794,-2.627055749407139,73.20957456493856,297.2664881298665,13.34125452084836,38.18749799757601,4.646554485667293,102.70074916932596,37.72738784784002,153.12521965224295,163.41389102172855,6.798540013805526
3,0,13,1,0.0,-16582.49639918139,0.624391709911081,41.2977255847239,332.1885542654405,8.449212236286797,27.011063513226624,2.7143099491681317,66.83434601703841,55.5572006281286,165.19204919142803,183.15751723455514,5.131063675623063
3,0,14,1,0.0,-212121.6720440317,-1.957939828196859,64.62012554361694,306.05990514260924,6.610339779041991,29.817689214468,8.2026000853459,81.66105920186226,33.091774430012755,181.1689568246804,181.1906639869302,25.55849223644319
3,0,15,1,0.0,-280307.72281531885,-3.382369339510949,50.88340366230847,287.74222073439574,7.3359607825621485,35.863931653163334,4.690267261761804,106.16139898477985,39.58499753847612,168.90187356141283,165.22058190202924,7.6356531235337854
3,0,16,1,0.0,-342759.79315967986,-3.2052197445942503,89.06015441363571,275.2725857890782,9.830833992055219,36.324764649536306,8.294856716262622,113.41841961212484,29.764710016285253,159.86976959985375,140.8322063069676,7.393096145471333
3,0,17,1,0.0,-174009.86251620238,-2.7872975831434044,57.42228860055809,272.6940781342806,6.839029300752675,23.83348075072763,4.601645721247735,37.318602534644405,50.83128805007838,181.68487760793545,152.13240035335537,9.137332852270378
3,0,18,1,0.0,-250303.6915757355,-2.9292046409087042,41.41904751522627,318.9034281434341,7.6584288290625135,33.1497942950793,6.332720604493392,66.37421251420233,35.21073298699367,161.39459858127427,158.76047251065555,14.978477209584508
3,0,19,1,0.0,-305997.354814862,-3.841775646425263,49.65760150483782,297.5749998360195,8.293904377746586,38.09180196103931,5.266812842322022,59.167904185465915,55.075864246671856,151.4321595880598,64.35983912218052,9.857530532877238
3,1,0,1,0.0,-149497.7983133812,-1.538069024838593,55.157747851410605,296.2563951190712,15.470682750624025,7.588621066150702,4.285299237401226,100.37101141596415,32.1586034694638,190.67726851432153,179.50831650699882,22.78910057786679
3,1,1,1,0.0,-29293.220812551725,0.7097739789780705,82.06103120738133,271.94791318524955,17.090055316276867,22.71379005066142,2.8,105.28349539636741,23.637530137421237,197.00783365031387,165.41353055283093,32.33407415859755
3,1,2,1,0.0,-380055.1173344893,-2.7118950449288657,69.73680295350067,317.7879274467832,14.423040309518745,27.852081254504306,4.5456949869307195,200.0,36.45453533553566,186.9304606268135,157.75826405009585,18.98501035549813
3,1,3,1,0.0,-349352.06437844556,-2.433077989166259,67.38377149870368,258.8723393276737,13.09726844866799,24.15482231245392,5.8645361702284085,132.42881993681027,19.018426531618715,192.98491985026493,141.97316713305173,27.16147655656006
3,1,4,1,0.0,-26958.619291286173,0.6951732683895815,85.0926275140091,278.91902434292604,12.760686607311712,28.9430647855319,5.633227699621064,99.57578799332589,27.98493609319483,183.36108807980665,118.07259668180791,24.144148242948265
3,1,5,1,0.0,-361331.31804970664,-2.3406200029362783,50.714800093948476,337.9690192180375,13.532420051026177,32.49175617723404,8.2,54.6737445824248,30.956969071752027,190.614575359201,177.15220296394742,26.555331214062235
3,1,6,1,0.0,-364799.46883140394,-2.9899838375998646,44.03429343874372,280.04703076247966,11.246444443872113,36.79831727458606,7.029248919318191,118.0402988037329,25.355709517855416,187.53097937702552,80.86665947143986,23.715852117932123
3,1,7,1,0.0,-45767.086863717006,0.6507166857281462,85.37123062252708,309.8369213664501,14.433019055063387,37.15681823501693,4.27017727627819,177.95889640124918,68.31677292525275,189.35666970274937,143.39138553975195,29.283699288634814
3,1,8,1,0.0,-293314.97734092147,-2.2066681571280187,51.03779242625731,312.8278956222769,14.545655145360136,19.40647197408324,4.318462858650992,71.1317153245287,70.62574505956034,193.53530373972674,181.53044578975928,25.531902498245167
3,1,9,1,0.0,-393416.9514681535,-1.9567781170158065,73.53840796219244,285.9040434696958,14.072030013068826,31.543156035624108,5.601870842918104,73.43269118390751,19.84663948634625,186.53737168655974,191.99769251042807,32.6668497770809
3,1,10,1,0.0,-245994.45129628954,-2.6271051565593004,65.72110491432969,343.1053344420426,14.044940505524425,17.92571262629206,3.9030499429674332,35.69878234905254,23.24667051024196,164.24041219649132,140.14968844621308,18.811388510501118
3,1,11,1,0.0,-330758.4547961894,-2.39032864657585,59.557658683918284,278.5014638346088,12.192831238801336,27.03213654073724,5.918085187915116,30.0,39.719935270216865,190.52586025078597,196.35266156454256,21.55881916890798
3,1,12,1,0.0,-366909.4710837745,-2.646875698414828,81.22674521323201,285.0372478865804,11.83061480631797,34.98941982680101,5.5726947503965425,57.19963709233143,42.65249545095992,193.29759974698885,143.03339238479,20.20012195612962
3,1,13,1,0.0,-370553.63771564915,-2.665559393990502,52.42720742697796,312.0614629444974,11.852721146498604,36.875838628826635,6.769555617390392,94.15928551428803,35.847463745643964,187.50105521036798,178.82517570669978,18.45950056895986
3,1,14,1,0.0,-320684.1779711506,-2.3752751348491463,56.980939865672816,286.2472948575701,12.547752771541624,25.007553556435134,8.062094327075885,64.0,40.77423537924174,186.90334489519176,175.50837791093772,24.139600270003307
3,1,15,1,0.0,-387302.7304621806,-2.370941486049452,77.67595563764601,269.65798972087856,11.666660018672307,37.580923766405235,5.825597452331068,105.68871722693156,24.983648795858947,181.7316339279792,123.04496052975904,30.541060831005066
3,1,16,1,0.0,-372890.7098300181,-2.109356763033358,66.55632455101384,333.25421252319546,16.27291906683249,28.151253119941746,8.2,54.557723736640995,42.433319349607004,195.15364739572468,200.0,26.552715926102106
3,1,17,1,0.0,-358887.3547184908,-2.75763308156249,50.77339339432049,307.34825239717134,12.411376555484367,33.75129805018165,4.207619539878121,35.986300764210384,50.523176440721485,183.63659027535584,174.46498890680772,16.50809591638201
3,1,18,1,0.0,-34557.902072671626,0.7499831504286764,72.79609057601148,287.26266905714067,16.384893150131777,38.243956863212716,5.65432307910499,125.54383977396697,41.29745855672685,183.56486780693734,164.33478837045726,18.343633310308377
3,1,19,1,0.0,-378222.0165886215,-2.7367750310048096,60.89842472256802,305.822254480066,14.403755316800146,33.04805302710832,4.5992674745860995,125.02706271679051,41.6636791315976,193.70167549725923,94.93913048306742,18.547260146898395
4,0,0,1,0.0,-217778.55474608787,-2.8531739746552254,56.54448177417471,294.3882317622351,6.690820145248642,28.176161469779093,3.3759827208737225,128.91945179872013,64.38705006124701,184.67141358609703,173.31035760302805,10.14502507913624
4,0,1,1,0.0,-316656.22423960094,-3.12903370202997,31.0897541890931,293.1821318294877,8.072214608554043,40.41461888103092,4.751436713126869,56.12646756725482,54.66453188900874,168.29238769391804,171.95720666430117,13.720437336885492
4,0,2,1,0.0,-227735.47441103362,-3.4806000564725657,51.64801764560404,319.48454015150173,7.145957203682206,31.74586039445522,4.562638787198614,71.40723056556831,64.88083183798844,173.07539360872485,200.0,4.0
4,0,3,1,0.0,-296745.93731856096,-3.4812608033587638,47.95357408827773,294.54206824383743,7.665890016020189,38.79172581060893,5.940592696428946,66.60484210486214,48.32607892670934,170.63272651514933,179.61481977544173,6.945530767725404
4,0,4,1,0.0,-14040.934427613207,0.8046859520285541,28.17650736253208,340.1624275956364,10.292273323030951,34.71014622331714,2.6129566696052873,65.65461717991926,61.99006675621685,150.32465602908903,175.7032513517057,7.219435637107632
