iteration,timestamp,success,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,time_sec
0,2930.0524314,1,0.8700603625308758,1.0,1.0,1.0,1.0,1.0,1.0,28.125,191.25,0.0
1,2938.805193,1,-0.696932317702422,21.86186450042694,238.53903316750763,14.225805201015547,18.326575747327674,6.1186871699118175,52.61189558842038,50.770424174774405,186.7897015611046,8.752761600000213
2,2946.1506442,1,-0.48921115913025565,13.162299210564068,204.24761078602722,9.702824576224018,10.475157470572288,7.244566872690705,196.16513232209505,14.731933404100264,185.94447366342084,16.098212800000056
3,2952.9083046,1,-0.7330715949980705,51.02024374172494,226.4928218107318,12.773035120253816,16.895025331226236,9.865626835800333,185.31964437383246,44.8769156700463,184.88689953369214,22.855873200000133
4,2959.6289155,1,-0.41682966307352365,19.812856736570062,303.1606486125948,19.435486997461133,6.087101734254663,9.639600652841581,58.47026102894904,72.08052064865933,192.96639555398667,29.576484100000016
5,2966.9671619,1,-0.786869210607088,56.733629727818865,238.34318566017348,14.375164185416109,18.326575747327674,6.30158945137342,178.25093256034862,50.770424174774405,180.7815069266062,36.91473050000013
6,2973.9065261,1,-0.6115546090791175,15.873207469933629,226.68866932039947,12.773035120253816,16.895025331226236,9.956633161747767,59.480767963307336,44.40384371276121,188.46098247585778,43.85409470000013
7,2980.8729985,1,-0.6692655348758696,24.765075006864592,238.53903316750763,12.809049465155704,18.580909792819387,9.863949748571208,52.61189558842038,50.770424174774405,186.7897015611046,50.82056710000006
8,2987.7414738,1,-0.746630588202043,48.29177617349428,226.4928218107318,14.189790856112651,16.52799559720031,6.210706044454363,185.31964437383246,42.826990127370635,184.88689953369214,57.68904240000029
9,2994.9185617,1,-0.786869210607088,56.733629727818865,238.34318566017348,14.375164185416109,18.326575747327674,6.30158945137342,178.25093256034862,50.770424174774405,180.7815069266062,64.8661302999999
